0.01,93,905.048
0.0100344,94
0.010069,130
0.0101036,105
0.0101384,116
0.0101733,118
0.0102083,105
0.0102435,123
0.0102787,119
0.0103141,111
0.0103496,101
0.0103852,133
0.010421,118
0.0104568,154
0.0104928,201
0.010529,187
0.0105652,204
0.0106016,201
0.0106381,196
0.0106747,187
0.0107114,229
0.0107483,205
0.0107853,226
0.0108224,225
0.0108597,244
0.0108971,244
0.0109346,287
0.0109722,430
0.01101,537
0.0110479,539
0.0110859,1716
0.0111241,2379
0.0111624,2409
0.0112008,2302
0.0112393,2336
0.011278,2313
0.0113168,2306
0.0113558,2256
0.0113949,2205
0.0114341,2305
0.0114735,2264
0.011513,2151
0.0115526,2231
0.0115924,2257
0.0116323,2181
0.0116723,2136
0.0117125,2090
0.0117528,2188
0.0117933,2149
0.0118339,2113
0.0118746,2129
0.0119155,2159
0.0119565,2173
0.0119976,2092
0.0120389,2132
0.0120804,2082
0.012122,2108
0.0121637,1997
0.0122056,2095
0.0122476,2060
0.0122897,4408
0.012332,2081
0.0123745,2035
0.0124171,1997
0.0124598,2081
0.0125027,1996
0.0125458,1929
0.0125889,2017
0.0126323,1953
0.0126758,1939
0.0127194,1895
0.0127632,1821
0.0128071,1854
0.0128512,1900
0.0128954,1875
0.0129398,1866
0.0129844,1901
0.0130291,1835
0.0130739,1864
0.0131189,1843
0.0131641,1806
0.0132094,1756
0.0132548,1742
0.0133005,1761
0.0133463,1726
0.0133922,1758
0.0134383,1769
0.0134846,1647
0.013531,1738
0.0135775,1756
0.0136243,1635
0.0136712,1710
0.0137182,1643
0.0137655,1637
0.0138128,1658
0.0138604,1689
0.0139081,1684
0.013956,1629
0.014004,1667
0.0140522,1522
0.0141006,1637
0.0141491,1640
0.0141978,1564
0.0142467,1656
0.0142957,1552
0.014345,1554
0.0143943,1606
0.0144439,1561
0.0144936,1557
0.0145435,1528
0.0145936,1570
0.0146438,1458
0.0146942,1476
0.0147448,1500
0.0147955,1532
0.0148465,1507
0.0148976,1498
0.0149488,5197
0.0150003,1562
0.0150519,1547
0.0151038,1664
0.0151557,1508
0.0152079,1527
0.0152603,1543
0.0153128,1466
0.0153655,1435
0.0154184,1395
0.0154715,1500
0.0155247,1399
0.0155782,1450
0.0156318,1409
0.0156856,1427
0.0157396,1455
