energy,LET,yF,yD,ystar,zF,zD,zstar
0.1,81.45,0.08865463429186955,159.72489410252638,75.96526568868232,0.07534645629146526,135.74817434285683,64.56192185101332
0.10042698167614349,81.40047012556735,0.08684003444946412,159.01998407926646,75.6767836775902,0.07380425075642037,135.1490801986961,64.31674462578145
0.10085578648580461,81.35072876764667,0.08573011526007829,158.839580686277,75.92462554889671,0.07286094442665993,134.99575762877876,64.52738230843336
0.10128642221342939,81.3007750232422,0.08396607822785357,157.98843143966587,75.6116384640044,0.07136171158669959,134.27237661187482,64.26137852983794
0.10171889667670206,81.25060798550257,0.08283616824818357,157.76206154402917,75.84954400264971,0.07040141533623832,134.0799876907143,64.46357144859752
0.1021532177266869,81.20022674370432,0.08164883519673793,157.30911684167003,75.95899475528408,0.069392315940829,133.69503569704412,64.55659226375631
0.10258939324797083,81.14963038323539,0.08009195149455714,156.87694277477254,75.7680247330698,0.06806914010513535,133.32773640466206,64.3942892488414
0.10302743115880644,81.09881798557845,0.07907248572510596,156.6916725960044,76.012225609978,0.06720270899691247,133.1702776148518,64.60183249624488
0.10346733941125588,81.04778862829431,0.0774310674671849,155.88503272427414,75.69160799176873,0.06580768830775933,132.4847245546679,64.32934362355778
0.10390912599133514,80.99654138500512,0.07640527744725475,155.6581182842857,75.93286034524611,0.06493588229876454,132.29187283212622,64.53438095806025
0.104352798919159,80.94507532537756,0.07502154799071944,154.82787528379234,75.75972216367975,0.06375986807402806,131.58625977029774,64.38723299976148
0.10479836624908666,80.89338951510595,0.07385421933461478,154.72917672470123,75.84612385263664,0.06276777016208583,131.50237710891193,64.4606647062086
0.105245836069868,80.8414830158953,0.07291128159534425,154.54505422151408,76.07426526043567,0.06196637926216267,131.3458937141128,64.65455921322796
0.10569521650479036,80.78935488544431,0.07135697788591648,153.62419954978512,75.7509205519312,0.06064539612979186,130.56327093496068,64.37975262087092
0.106146515711826,80.73700417742818,0.0704711561993374,153.6145394015017,75.99926714126896,0.059892547443166765,130.55506089669004,64.59081925701616
0.10659974188378026,80.68442994148148,0.06903432440410467,152.69213515429504,75.69678548549545,0.05867140221006732,129.7711211528701,64.33374391021955
0.10705490324844026,80.63163122318093,0.06810767892227189,152.6693116262337,75.91007577597487,0.0578838578943947,129.751723724036,64.51501663981081
0.10751200806872424,80.57860706402798,0.06721177871354643,152.381762647965,76.12004362479551,0.05712244359882597,129.5073394716409,64.69346566811195
0.1079710646428316,80.52535650143153,0.06582108559893504,151.6895383702103,75.81103442881948,0.05594051104885979,128.91902678269534,64.43084264716963
0.10843208130439351,80.47187856869034,0.06496614751897557,151.49340914476926,76.0450972186237,0.055213909950247136,128.75233902598404,64.62976966212274
0.10889506642262431,80.41817229497558,0.06364139183474682,150.7112857424852,75.72848652056055,0.054088016791295074,128.08762220417958,64.36068622036505
0.10936002840247318,80.3642367053131,0.06276490720250476,150.48584593076092,75.9434354435144,0.05334310354946781,127.89602374961356,64.5433686007911
0.10982697568477705,80.31007082056585,0.06192310926731581,150.16620467036836,76.12510806725152,0.0526276700942787,127.62436467112896,64.69776987392363
0.11029591674641363,80.24650023827719,0.0606564642120299,149.54383077703747,75.83865690364155,0.05155116442644524,127.09541694351869,64.45431864037027
0.11076686010045529,80.17727156523307,0.059883495095095926,149.4071167121194,76.07325006724452,0.05089422771638022,126.97922538287376,64.65369641333018
0.11123981429632372,80.1077472984404,0.058642285320281956,148.61591174638818,75.74454255496588,0.049839339172836394,126.30679025475858,64.37433204163766
0.11171478791994506,80.03792617576806,0.05784028468919055,148.3637443435267,75.96342764962779,0.049157728944798966,126.09247635735663,64.56035972478732
0.1121917895939058,79.96780692969584,0.05700028361166281,147.88868273816973,76.05524033305684,0.04844382261628871,125.68872748658761,64.63839016723678
0.11267082797760923,79.89738828729143,0.05589623301823697,147.45376442467284,75.85455011399232,0.04750550393226754,125.31909589360887,64.46782607953114
0.11315191176743276,79.82666897018738,0.05517447017520645,147.27268785323363,76.07692683708444,0.046892086788994855,125.16520119781175,64.65682125367553
0.11363504969688576,79.7556476945578,0.05399615626753634,146.35626396344213,75.73324738093123,0.04589065265020405,124.38634408438321,64.36473241558873
0.11412025053676801,79.6843231710951,0.053318590694726956,146.40478467283884,75.97177797689326,0.04531479820983481,124.42758122374983,64.56745656268365
0.11460752309532904,79.61269410498663,0.052426940381084676,145.5773102840883,75.92178139092894,0.04455699584653207,123.72432117014631,64.524965094424
0.115096876218428,79.54075919589108,0.051499460369022115,145.3782815154009,75.84787655099433,0.043768742274135485,123.55516912817544,64.46215430245199
0.11558831878969426,79.46851713791494,0.050831113164078554,145.178194869811,76.06357490026305,0.04320072240842812,123.38511800995852,64.64547361085737
0.11608185973068856,79.39596661958878,0.04975319753600163,144.35271514350688,75.72089774327243,0.04228461550205477,122.68355319482774,64.35423661419598
