# Microdosimetric Spectra Output
# Format: x, y, z, bin_1, bin_2, ..., bin_N
x,y,z,1.02356e-03,1.07180e-03,1.12232e-03,1.17521e-03,1.23059e-03,1.28859e-03,1.34932e-03,1.41291e-03,1.47950e-03,1.54923e-03,1.62224e-03,1.69869e-03,1.77875e-03,1.86258e-03,1.95036e-03,2.04228e-03,2.13853e-03,2.23931e-03,2.34485e-03,2.45536e-03,2.57108e-03,2.69225e-03,2.81913e-03,2.95199e-03,3.09111e-03,3.23679e-03,3.38934e-03,3.54907e-03,3.71634e-03,3.89148e-03,4.07488e-03,4.26693e-03,4.46802e-03,4.67859e-03,4.89909e-03,5.12997e-03,5.37174e-03,5.62490e-03,5.89000e-03,6.16758e-03,6.45825e-03,6.76262e-03,7.08133e-03,7.41507e-03,7.76453e-03,8.13046e-03,8.51364e-03,8.91487e-03,9.33502e-03,9.77496e-03,1.02356e-02,1.07180e-02,1.12232e-02,1.17521e-02,1.23059e-02,1.28859e-02,1.34932e-02,1.41291e-02,1.47950e-02,1.54923e-02,1.62224e-02,1.69869e-02,1.77875e-02,1.86258e-02,1.95036e-02,2.04228e-02,2.13853e-02,2.23931e-02,2.34485e-02,2.45536e-02,2.57108e-02,2.69225e-02,2.81913e-02,2.95199e-02,3.09111e-02,3.23679e-02,3.38934e-02,3.54907e-02,3.71634e-02,3.89148e-02,4.07488e-02,4.26693e-02,4.46802e-02,4.67859e-02,4.89909e-02,5.12997e-02,5.37174e-02,5.62490e-02,5.89000e-02,6.16758e-02,6.45825e-02,6.76262e-02,7.08133e-02,7.41507e-02,7.76453e-02,8.13046e-02,8.51364e-02,8.91487e-02,9.33502e-02,9.77496e-02,1.02356e-01,1.07180e-01,1.12232e-01,1.17521e-01,1.23059e-01,1.28859e-01,1.34932e-01,1.41291e-01,1.47950e-01,1.54923e-01,1.62224e-01,1.69869e-01,1.77875e-01,1.86258e-01,1.95036e-01,2.04228e-01,2.13853e-01,2.23931e-01,2.34485e-01,2.45536e-01,2.57108e-01,2.69225e-01,2.81913e-01,2.95199e-01,3.09111e-01,3.23679e-01,3.38934e-01,3.54907e-01,3.71634e-01,3.89148e-01,4.07488e-01,4.26693e-01,4.46802e-01,4.67859e-01,4.89909e-01,5.12997e-01,5.37174e-01,5.62490e-01,5.89000e-01,6.16758e-01,6.45825e-01,6.76262e-01,7.08133e-01,7.41507e-01,7.76453e-01,8.13046e-01,8.51364e-01,8.91487e-01,9.33502e-01,9.77496e-01,1.02356e+00,1.07180e+00,1.12232e+00,1.17521e+00,1.23059e+00,1.28859e+00,1.34932e+00,1.41291e+00,1.47950e+00,1.54923e+00,1.62224e+00,1.69869e+00,1.77875e+00,1.86258e+00,1.95036e+00,2.04228e+00,2.13853e+00,2.23931e+00,2.34485e+00,2.45536e+00,2.57108e+00,2.69225e+00,2.81913e+00,2.95199e+00,3.09111e+00,3.23679e+00,3.38934e+00,3.54907e+00,3.71634e+00,3.89148e+00,4.07488e+00,4.26693e+00,4.46802e+00,4.67859e+00,4.89909e+00,5.12997e+00,5.37174e+00,5.62490e+00,5.89000e+00,6.16758e+00,6.45825e+00,6.76262e+00,7.08133e+00,7.41507e+00,7.76453e+00,8.13046e+00,8.51364e+00,8.91487e+00,9.33502e+00,9.77496e+00,1.02356e+01,1.07180e+01,1.12232e+01,1.17521e+01,1.23059e+01,1.28859e+01,1.34932e+01,1.41291e+01,1.47950e+01,1.54923e+01,1.62224e+01,1.69869e+01,1.77875e+01,1.86258e+01,1.95036e+01,2.04228e+01,2.13853e+01,2.23931e+01,2.34485e+01,2.45536e+01,2.57108e+01,2.69225e+01,2.81913e+01,2.95199e+01,3.09111e+01,3.23679e+01,3.38934e+01,3.54907e+01,3.71634e+01,3.89148e+01,4.07488e+01,4.26693e+01,4.46802e+01,4.67859e+01,4.89909e+01,5.12997e+01,5.37174e+01,5.62490e+01,5.89000e+01,6.16758e+01,6.45825e+01,6.76262e+01,7.08133e+01,7.41507e+01,7.76453e+01,8.13046e+01,8.51364e+01,8.91487e+01,9.33502e+01,9.77496e+01,1.02356e+02,1.07180e+02,1.12232e+02,1.17521e+02,1.23059e+02,1.28859e+02,1.34932e+02,1.41291e+02,1.47950e+02,1.54923e+02,1.62224e+02,1.69869e+02,1.77875e+02,1.86258e+02,1.95036e+02,2.04228e+02,2.13853e+02,2.23931e+02,2.34485e+02,2.45536e+02,2.57108e+02,2.69225e+02,2.81913e+02,2.95199e+02,3.09111e+02,3.23679e+02,3.38934e+02,3.54907e+02,3.71634e+02,3.89148e+02,4.07488e+02,4.26693e+02,4.46802e+02,4.67859e+02,4.89909e+02,5.12997e+02,5.37174e+02,5.62490e+02,5.89000e+02,6.16758e+02,6.45825e+02,6.76262e+02,7.08133e+02,7.41507e+02,7.76453e+02,8.13046e+02,8.51364e+02,8.91487e+02,9.33502e+02,9.77496e+02,1.02356e+03,1.07180e+03,1.12232e+03,1.17521e+03,1.23059e+03,1.28859e+03,1.34932e+03,1.41291e+03,1.47950e+03,1.54923e+03,1.62224e+03,1.69869e+03,1.77875e+03,1.86258e+03,1.95036e+03,2.04228e+03,2.13853e+03,2.23931e+03,2.34485e+03,2.45536e+03,2.57108e+03,2.69225e+03,2.81913e+03,2.95199e+03,3.09111e+03,3.23679e+03,3.38934e+03,3.54907e+03,3.71634e+03,3.89148e+03,4.07488e+03,4.26693e+03,4.46802e+03,4.67859e+03,4.89909e+03,5.12997e+03,5.37174e+03,5.62490e+03,5.89000e+03,6.16758e+03,6.45825e+03,6.76262e+03,7.08133e+03,7.41507e+03,7.76453e+03,8.13046e+03,8.51364e+03,8.91487e+03,9.33502e+03,9.77496e+03,1.02356e+04,1.07180e+04,1.12232e+04,1.17521e+04,1.23059e+04,1.28859e+04,1.34932e+04,1.41291e+04,1.47950e+04,1.54923e+04,1.62224e+04,1.69869e+04,1.77875e+04,1.86258e+04,1.95036e+04,2.04228e+04,2.13853e+04,2.23931e+04,2.34485e+04,2.45536e+04,2.57108e+04,2.69225e+04,2.81913e+04,2.95199e+04,3.09111e+04,3.23679e+04,3.38934e+04,3.54907e+04,3.71634e+04,3.89148e+04,4.07488e+04,4.26693e+04,4.46802e+04,4.67859e+04,4.89909e+04,5.12997e+04,5.37174e+04,5.62490e+04,5.89000e+04,6.16758e+04,6.45825e+04,6.76262e+04,7.08133e+04,7.41507e+04,7.76453e+04,8.13046e+04,8.51364e+04,8.91487e+04,9.33502e+04,9.77496e+04
0,0,0,1.33513e-06,1.46537e-06,1.60839e-06,1.76544e-06,1.93792e-06,2.12736e-06,2.33543e-06,2.56398e-06,2.81506e-06,3.09089e-06,3.39396e-06,3.72696e-06,4.09290e-06,4.49507e-06,4.93708e-06,5.42294e-06,5.95705e-06,6.54426e-06,7.18990e-06,7.89989e-06,8.68070e-06,9.53950e-06,1.04842e-05,1.15235e-05,1.26670e-05,1.39253e-05,1.53102e-05,1.68345e-05,1.85124e-05,2.03598e-05,2.23941e-05,2.46343e-05,2.71017e-05,2.98198e-05,3.28144e-05,3.61141e-05,3.97505e-05,4.37585e-05,4.81768e-05,5.30480e-05,5.84193e-05,6.43429e-05,7.08765e-05,7.80838e-05,8.60355e-05,9.48097e-05,1.04493e-04,1.15180e-04,1.26977e-04,1.40002e-04,1.54383e-04,1.70264e-04,1.87803e-04,2.07178e-04,2.28582e-04,2.52232e-04,2.78368e-04,3.07257e-04,3.39195e-04,3.74512e-04,4.13577e-04,4.56803e-04,5.04652e-04,5.57648e-04,6.16350e-04,6.81362e-04,7.53340e-04,8.33000e-04,9.21114e-04,1.01851e-03,1.12606e-03,1.24470e-03,1.37537e-03,1.51906e-03,1.67673e-03,1.84932e-03,2.03770e-03,2.24261e-03,2.46462e-03,2.70408e-03,2.96103e-03,3.23515e-03,3.52570e-03,3.83153e-03,4.15107e-03,4.48247e-03,4.82381e-03,5.17346e-03,5.53063e-03,5.89609e-03,6.27305e-03,6.66814e-03,7.09230e-03,7.56147e-03,8.09665e-03,8.72333e-03,9.46999e-03,1.03659e-02,1.14384e-02,1.27113e-02,1.42032e-02,1.59288e-02,1.79004e-02,2.01310e-02,2.26365e-02,2.54370e-02,2.85569e-02,3.20240e-02,3.58682e-02,4.01213e-02,4.48160e-02,4.99853e-02,5.56623e-02,6.18790e-02,6.86665e-02,7.60529e-02,8.40634e-02,9.27184e-02,1.02033e-01,1.12014e-01,1.22662e-01,1.33965e-01,1.45901e-01,1.58436e-01,1.71522e-01,1.85096e-01,1.99080e-01,2.13381e-01,2.27892e-01,2.42492e-01,2.57049e-01,2.71419e-01,2.85455e-01,2.99003e-01,3.11911e-01,3.24033e-01,3.35229e-01,3.45371e-01,3.54349e-01,3.62070e-01,3.68463e-01,3.73476e-01,3.77085e-01,3.79283e-01,3.80087e-01,3.79534e-01,3.77677e-01,3.74585e-01,3.70337e-01,3.65024e-01,3.58743e-01,3.51599e-01,3.43699e-01,3.35156e-01,3.26085e-01,3.16605e-01,3.06838e-01,2.96913e-01,2.86960e-01,2.77112e-01,2.67503e-01,2.58268e-01,2.49536e-01,2.41428e-01,2.34049e-01,2.27487e-01,2.21807e-01,2.17047e-01,2.13213e-01,2.10279e-01,2.08188e-01,2.06855e-01,2.06167e-01,2.05991e-01,2.06180e-01,2.06578e-01,2.07028e-01,2.07378e-01,2.07486e-01,2.07223e-01,2.06477e-01,2.05157e-01,2.03190e-01,2.00524e-01,1.97126e-01,1.92982e-01,1.88099e-01,1.82498e-01,1.76218e-01,1.69311e-01,1.61842e-01,1.53890e-01,1.45540e-01,1.36886e-01,1.28027e-01,1.19063e-01,1.10097e-01,1.01227e-01,9.25445e-02,8.41358e-02,7.60762e-02,6.84299e-02,6.12484e-02,5.45702e-02,4.84201e-02,4.28106e-02,3.77421e-02,3.32046e-02,2.91793e-02,2.56405e-02,2.25568e-02,1.98930e-02,1.76111e-02,1.56717e-02,1.40350e-02,1.26623e-02,1.15171e-02,1.05658e-02,9.77840e-03,9.12864e-03,8.59389e-03,8.15498e-03,7.79696e-03,7.50820e-03,7.28090e-03,7.10813e-03,6.98657e-03,6.90168e-03,6.83094e-03,6.73934e-03,6.58704e-03,6.35135e-03,6.05012e-03,5.73263e-03,5.43984e-03,5.17534e-03,4.93307e-03,4.72442e-03,4.56964e-03,4.47621e-03,4.43180e-03,4.40836e-03,4.37776e-03,4.33738e-03,4.30280e-03,4.27322e-03,4.22313e-03,4.14078e-03,4.05072e-03,3.98651e-03,3.97470e-03,3.99886e-03,4.00957e-03,4.01256e-03,4.06108e-03,4.18634e-03,4.38156e-03,4.61923e-03,4.92064e-03,5.35213e-03,5.91136e-03,6.48013e-03,6.82139e-03,6.78242e-03,6.65632e-03,6.84517e-03,7.32154e-03,7.73177e-03,7.93088e-03,7.64924e-03,6.85047e-03,6.15963e-03,5.56279e-03,4.41090e-03,3.21952e-03,2.07126e-03,1.44941e-03,1.37904e-03,1.53526e-03,1.75478e-03,2.01324e-03,2.31106e-03,2.65288e-03,3.04419e-03,3.48891e-03,3.98224e-03,4.49988e-03,5.02122e-03,5.43478e-03,5.87541e-03,6.33787e-03,6.67961e-03,6.97581e-03,7.35148e-03,7.54377e-03,7.83367e-03,7.87937e-03,7.41654e-03,7.18297e-03,7.46880e-03,7.50635e-03,6.94830e-03,6.56166e-03,6.17561e-03,5.54730e-03,4.39651e-03,2.45066e-03,1.47372e-03,1.61749e-03,1.79902e-03,8.56897e-04,6.63091e-04,6.41112e-04,1.94549e-05,7.93351e-07,4.33991e-08,2.25712e-09,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00
