  2.3848E-02  9.5253E-01  8.8374E-02  4.8751E-01  3.0230E-01  2.9232E+00  9.1894E-02  1.5595E+01  2.2014E+01
  2.2044E-02  6.8237E-01  5.4703E-02  2.6921E-01  3.0427E-01  2.8551E+00  9.8747E-02  2.1466E+01  2.2014E+01
  2.7350E-02  5.2631E-01  5.1715E-02  1.5174E-01  3.0577E-01  2.8027E+00  1.1521E-01  2.4425E+01  2.2014E+01
  4.9829E-02  3.4982E-01  6.4164E-02  5.3405E-02  3.0640E-01  2.7802E+00  1.4178E-01  3.1187E+01  2.2014E+01
  1.5202E-01  1.8344E-01  1.2493E-01  9.7140E-03  3.0288E-01  2.9034E+00  1.9012E-01  4.5656E+01  2.2014E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  7.0764E-01  4.7227E-01  2.9475E+00  3.8007E-01  1.9884E+00  2.1922E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  1.2095E+00  3.0976E-01  2.6565E+00  2.7083E-01  3.7188E+00  2.1922E+01
  2.6400E-02  1.3209E+00  6.0799E-01  9.3456E-01  3.0900E-01  2.7384E+00  1.0464E-01  8.7945E+00  2.1922E+01
  2.0956E-02  1.0873E+00  1.6825E-01  7.4695E-01  3.0182E-01  2.9393E+00  7.3209E-02  1.6014E+01  2.1922E+01
  1.8726E-02  9.4031E-01  8.0926E-02  5.1084E-01  3.0275E-01  2.9079E+00  7.3548E-02  1.9865E+01  2.1922E+01
  1.1410E-02  7.9480E-01  4.6747E-02  3.9122E-01  3.0363E-01  2.8774E+00  7.7725E-02  2.2189E+01  2.1922E+01
  2.0717E-02  6.0604E-01  4.8135E-02  2.1710E-01  3.0539E-01  2.8160E+00  8.7393E-02  2.6823E+01  2.1922E+01
  4.5348E-02  3.6520E-01  5.9554E-02  5.2559E-02  3.0627E-01  2.7849E+00  1.2822E-01  3.1639E+01  2.1922E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  7.2475E-01  4.5937E-01  2.9541E+00  3.7826E-01  1.9847E+00  2.1687E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  1.2433E+00  3.1002E-01  2.6463E+00  2.5368E-01  3.8075E+00  2.1687E+01
  1.8882E-02  1.3015E+00  8.6248E-01  1.0020E+00  3.0675E-01  2.7992E+00  9.8252E-02  8.9256E+00  2.1687E+01
  1.7900E-02  1.1199E+00  2.5964E-01  8.7441E-01  3.0170E-01  2.9437E+00  6.5988E-02  1.6292E+01  2.1687E+01
  1.7397E-02  1.0242E+00  1.2635E-01  7.0650E-01  3.0249E-01  2.9169E+00  6.2422E-02  2.0370E+01  2.1687E+01
  8.5825E-03  9.2579E-01  5.9134E-02  5.6810E-01  3.0302E-01  2.8986E+00  6.2351E-02  2.2670E+01  2.1687E+01
  1.3024E-02  7.7548E-01  4.9550E-02  3.8599E-01  3.0395E-01  2.8663E+00  7.1776E-02  2.4088E+01  2.1687E+01
  2.2911E-02  5.2372E-01  4.6531E-02  1.5141E-01  3.0570E-01  2.8053E+00  9.6097E-02  2.7390E+01  2.1687E+01
  0.0000E+00 -1.0000E+00 -1.0000E+00  2.4568E-01  4.3916E-01  2.9944E+00  8.0363E-01  3.7987E+00  2.0508E+01
  2.5799E-01  1.4981E-01  6.2859E-01  1.4176E-01  5.8305E-01  2.9057E+00  5.5734E-01  6.2318E+00  2.0508E+01
  4.0333E-01  5.5508E-02  7.6655E-01  1.3169E-03  1.9870E+01  1.5462E+00  4.9067E-01  1.2884E+01  2.0508E+01
  6.0637E-01  2.1984E-02  9.0849E-01  5.0399E-03  2.7824E+01  1.1875E+00  1.2432E-01  1.2517E+01  2.0508E+01
  7.1636E-01  1.3912E-02  9.5412E-01  1.9810E-03  3.6154E+01  1.3006E+00  1.6520E-01  4.0175E+01  2.0508E+01
