0.01,0,0.722335
0.0100344,0
0.010069,1
0.0101036,0
0.0101384,0
0.0101733,0
0.0102083,0
0.0102435,0
0.0102787,0
0.0103141,0
0.0103496,0
0.0103852,0
0.010421,0
0.0104568,0
0.0104928,2
0.010529,0
0.0105652,1
0.0106016,0
0.0106381,1
0.0106747,0
0.0107114,0
0.0107483,0
0.0107853,0
0.0108224,0
0.0108597,0
0.0108971,1
0.0109346,1
0.0109722,0
0.01101,0
0.0110479,1
0.0110859,1
0.0111241,1
0.0111624,2
0.0112008,2
0.0112393,0
0.011278,3
0.0113168,1
0.0113558,0
0.0113949,1
0.0114341,1
0.0114735,1
0.011513,2
0.0115526,0
0.0115924,0
0.0116323,3
0.0116723,2
0.0117125,0
0.0117528,4
0.0117933,2
0.0118339,2
0.0118746,1
0.0119155,3
0.0119565,3
0.0119976,1
0.0120389,0
0.0120804,2
0.012122,1
0.0121637,2
0.0122056,0
0.0122476,2
0.0122897,0
0.012332,1
0.0123745,0
0.0124171,1
0.0124598,3
0.0125027,0
0.0125458,0
0.0125889,0
0.0126323,0
0.0126758,3
0.0127194,0
0.0127632,2
0.0128071,1
0.0128512,1
0.0128954,0
0.0129398,0
0.0129844,0
0.0130291,1
0.0130739,0
0.0131189,0
0.0131641,3
0.0132094,2
0.0132548,1
0.0133005,1
0.0133463,2
0.0133922,0
0.0134383,1
0.0134846,4
0.013531,0
0.0135775,1
0.0136243,3
0.0136712,0
0.0137182,1
0.0137655,0
0.0138128,2
0.0138604,1
0.0139081,0
0.013956,0
0.014004,0
0.0140522,1
0.0141006,0
0.0141491,0
0.0141978,1
0.0142467,2
0.0142957,0
0.014345,0
0.0143943,1
0.0144439,1
0.0144936,0
0.0145435,2
0.0145936,2
0.0146438,0
0.0146942,0
0.0147448,0
0.0147955,1
0.0148465,0
0.0148976,0
0.0149488,0
0.0150003,0
0.0150519,0
0.0151038,0
0.0151557,1
0.0152079,1
0.0152603,1
0.0153128,1
0.0153655,0
0.0154184,1
0.0154715,0
0.0155247,0
0.0155782,1
0.0156318,2
0.0156856,1
0.0157396,1
0.0157938,0
0.0158481,0
0.0159027,0
0.0159574,0
0.0160124,2
0.0160675,0
0.0161228,0
0.0161783,0
0.016234,0
0.0162898,3
0.0163459,1
0.0164022,2
0.0164586,0
0.0165153,0
0.0165722,1
0.0166292,1
0.0166864,0
0.0167439,0
0.0168015,0
0.0168593,0
0.0169174,1
0.0169756,2
0.0170341,1
0.0170927,1
0.0171515,0
0.0172106,1
0.0172698,1
0.0173293,1
0.0173889,2
0.0174488,0
0.0175088,0
0.0175691,1
0.0176296,0
0.0176903,0
0.0177511,1
0.0178123,0
0.0178736,0
0.0179351,1
0.0179968,0
0.0180588,0
0.0181209,0
0.0181833,0
0.0182459,0
0.0183087,1
0.0183717,0
0.018435,4
0.0184984,1
0.0185621,0
0.018626,0
0.0186901,0
0.0187545,0
0.018819,0
0.0188838,1
0.0189488,2
0.019014,0
0.0190795,1
0.0191451,0
0.019211,1
0.0192772,0
0.0193435,0
0.0194101,0
0.0194769,0
0.019544,0
0.0196112,0
0.0196788,0
0.0197465,0
0.0198145,2
0.0198827,1
0.0199511,1
0.0200198,1
0.0200887,0
0.0201579,0
0.0202272,0
0.0202969,1
0.0203667,0
0.0204368,0
0.0205072,0
0.0205778,1
0.0206486,2
0.0207197,0
0.020791,0
0.0208626,0
0.0209344,0
0.0210065,0
0.0210788,0
0.0211513,1
0.0212241,0
0.0212972,1
0.0213705,0
0.0214441,0
0.0215179,2
0.0215919,0
0.0216663,0
0.0217408,0
0.0218157,0
0.0218908,0
0.0219661,1
0.0220417,0
0.0221176,0
0.0221938,1
0.0222701,0
0.0223468,0
0.0224237,1
0.0225009,0
0.0225784,0
0.0226561,1
0.0227341,0
0.0228123,0
0.0228909,0
0.0229697,1
0.0230487,0
0.0231281,0
0.0232077,0
0.0232876,0
0.0233677,0
0.0234482,0
0.0235289,0
0.0236099,1
0.0236911,1
0.0237727,1
0.0238545,1
0.0239366,0
0.024019,1
0.0241017,2
0.0241847,1
0.0242679,0
0.0243514,1
0.0244353,1
0.0245194,0
0.0246038,0
0.0246885,0
0.0247735,0
0.0248587,1
0.0249443,1
0.0250302,0
0.0251163,2
