0.01,0,941.082
0.0100344,8
0.010069,1
0.0101036,4
0.0101384,6
0.0101733,5
0.0102083,5
0.0102435,2
0.0102787,5
0.0103141,4
0.0103496,3
0.0103852,7
0.010421,6
0.0104568,11
0.0104928,19
0.010529,15
0.0105652,20
0.0106016,18
0.0106381,18
0.0106747,15
0.0107114,20
0.0107483,23
0.0107853,22
0.0108224,30
0.0108597,22
0.0108971,23
0.0109346,36
0.0109722,53
0.01101,77
0.0110479,71
0.0110859,261
0.0111241,355
0.0111624,375
0.0112008,382
0.0112393,392
0.011278,390
0.0113168,377
0.0113558,383
0.0113949,401
0.0114341,354
0.0114735,379
0.011513,389
0.0115526,406
0.0115924,391
0.0116323,375
0.0116723,369
0.0117125,389
0.0117528,370
0.0117933,405
0.0118339,365
0.0118746,395
0.0119155,365
0.0119565,316
0.0119976,369
0.0120389,415
0.0120804,298
0.012122,337
0.0121637,350
0.0122056,351
0.0122476,342
0.0122897,391
0.012332,363
0.0123745,320
0.0124171,324
0.0124598,342
0.0125027,349
0.0125458,347
0.0125889,312
0.0126323,347
0.0126758,320
0.0127194,314
0.0127632,318
0.0128071,340
0.0128512,333
0.0128954,333
0.0129398,313
0.0129844,337
0.0130291,298
0.0130739,304
0.0131189,328
0.0131641,321
0.0132094,305
0.0132548,322
0.0133005,305
0.0133463,285
0.0133922,327
0.0134383,293
0.0134846,306
0.013531,297
0.0135775,276
0.0136243,301
0.0136712,276
0.0137182,282
0.0137655,299
0.0138128,300
0.0138604,271
0.0139081,285
0.013956,293
0.014004,303
0.0140522,289
0.0141006,225
0.0141491,279
0.0141978,286
0.0142467,247
0.0142957,269
0.014345,266
0.0143943,247
0.0144439,254
0.0144936,263
0.0145435,276
0.0145936,241
0.0146438,247
0.0146942,236
0.0147448,225
0.0147955,265
0.0148465,233
0.0148976,261
0.0149488,279
0.0150003,246
0.0150519,240
0.0151038,218
0.0151557,255
0.0152079,246
0.0152603,262
0.0153128,238
0.0153655,226
0.0154184,198
0.0154715,215
0.0155247,233
0.0155782,234
0.0156318,207
0.0156856,233
0.0157396,198
0.0157938,214
0.0158481,260
0.0159027,212
0.0159574,190
0.0160124,218
0.0160675,226
0.0161228,219
0.0161783,954
0.016234,274
0.0162898,259
0.0163459,254
0.0164022,218
0.0164586,242
0.0165153,209
0.0165722,243
0.0166292,202
0.0166864,209
0.0167439,212
0.0168015,246
0.0168593,280
0.0169174,201
0.0169756,235
0.0170341,207
0.0170927,201
0.0171515,185
0.0172106,182
0.0172698,199
0.0173293,207
0.0173889,215
0.0174488,194
0.0175088,169
0.0175691,202
0.0176296,164
0.0176903,158
0.0177511,180
0.0178123,185
0.0178736,174
0.0179351,196
0.0179968,162
0.0180588,149
0.0181209,173
0.0181833,154
0.0182459,151
0.0183087,160
0.0183717,155
0.018435,190
0.0184984,168
0.0185621,153
0.018626,162
0.0186901,151
0.0187545,160
0.018819,137
0.0188838,157
0.0189488,157
0.019014,139
0.0190795,151
0.0191451,145
0.019211,148
0.0192772,146
0.0193435,132
0.0194101,135
0.0194769,134
0.019544,127
0.0196112,137
0.0196788,130
0.0197465,140
0.0198145,126
0.0198827,144
0.0199511,143
0.0200198,625
0.0200887,149
0.0201579,158
0.0202272,129
0.0202969,135
0.0203667,126
0.0204368,138
0.0205072,134
0.0205778,124
0.0206486,134
0.0207197,133
0.020791,117
0.0208626,114
0.0209344,126
0.0210065,116
0.0210788,124
0.0211513,102
0.0212241,118
0.0212972,108
0.0213705,114
0.0214441,115
0.0215179,99
0.0215919,119
0.0216663,87
0.0217408,113
0.0218157,108
0.0218908,114
0.0219661,97
0.0220417,94
0.0221176,98
0.0221938,97
0.0222701,116
0.0223468,112
0.0224237,115
0.0225009,122
0.0225784,105
0.0226561,113
0.0227341,95
0.0228123,120
0.0228909,142
0.0229697,126
0.0230487,124
0.0231281,116
0.0232077,113
0.0232876,112
0.0233677,103
0.0234482,134
0.0235289,139
0.0236099,137
0.0236911,136
0.0237727,140
0.0238545,140
0.0239366,159
0.024019,352
0.0241017,145
0.0241847,139
0.0242679,177
0.0243514,150
0.0244353,145
0.0245194,149
0.0246038,121
0.0246885,160
0.0247735,153
0.0248587,139
0.0249443,120
0.0250302,149
0.0251163,155
0.0252028,141
0.0252895,149
0.0253766,134
0.0254639,141
0.0255516,144
0.0256396,150
0.0257278,145
0.0258164,147
0.0259052,177
0.0259944,185
0.0260839,154
0.0261737,174
0.0262638,176
0.0263542,158
0.0264449,157
0.0265359,143
0.0266273,163
0.0267189,151
0.0268109,155
0.0269032,144
0.0269958,158
0.0270887,177
0.027182,142
0.0272755,166
0.0273694,165
0.0274636,151
0.0275582,160
0.027653,174
0.0277482,152
0.0278437,164
0.0279396,154
0.0280357,162
0.0281323,150
0.0282291,165
0.0283263,168
0.0284238,176
0.0285216,172
0.0286198,167
0.0287183,169
0.0288172,155
0.0289164,153
0.0290159,154
0.0291158,185
0.029216,165
0.0293166,180
0.0294175,176
0.0295187,147
0.0296203,154
0.0297223,181
0.0298246,152
0.0299273,160
0.0300303,159
0.0301337,178
0.0302374,166
0.0303415,157
0.0304459,155
0.0305507,174
0.0306559,176
0.0307614,157
0.0308673,162
0.0309735,157
0.0310802,179
0.0311872,149
0.0312945,169
0.0314022,161
0.0315103,177
0.0316188,165
0.0317276,167
0.0318368,166
0.0319464,142
0.0320564,156
0.0321667,131
0.0322775,184
0.0323886,165
0.0325001,169
0.0326119,123
0.0327242,174
0.0328368,154
0.0329499,149
0.0330633,128
