0.01,150,3.88408
0.0100344,143
0.010069,162
0.0101036,152
0.0101384,144
0.0101733,135
0.0102083,175
0.0102435,158
0.0102787,160
0.0103141,175
0.0103496,156
0.0103852,167
0.010421,144
0.0104568,196
0.0104928,234
0.010529,200
0.0105652,243
0.0106016,271
0.0106381,228
0.0106747,248
0.0107114,269
0.0107483,349
0.0107853,255
0.0108224,307
0.0108597,293
0.0108971,314
0.0109346,268
0.0109722,507
0.01101,557
0.0110479,633
0.0110859,2060
0.0111241,2781
0.0111624,2789
0.0112008,2785
0.0112393,2680
0.011278,2740
0.0113168,2670
0.0113558,2617
0.0113949,2718
0.0114341,2506
0.0114735,2501
0.011513,2509
0.0115526,2549
0.0115924,2605
0.0116323,2534
0.0116723,2491
0.0117125,2463
0.0117528,2395
0.0117933,2470
0.0118339,2364
0.0118746,2385
0.0119155,2453
0.0119565,2446
0.0119976,2454
0.0120389,2328
0.0120804,2292
0.012122,2340
0.0121637,2274
0.0122056,2186
0.0122476,2324
0.0122897,10477
0.012332,2283
0.0123745,2303
0.0124171,2386
0.0124598,2456
0.0125027,2397
0.0125458,2351
0.0125889,2315
0.0126323,2166
0.0126758,2266
0.0127194,2256
0.0127632,2255
0.0128071,2221
0.0128512,2208
0.0128954,2153
0.0129398,2172
0.0129844,2210
0.0130291,2093
0.0130739,2146
0.0131189,2051
0.0131641,2099
0.0132094,2068
0.0132548,2075
0.0133005,2000
0.0133463,1980
0.0133922,2065
0.0134383,1959
0.0134846,1956
0.013531,1949
0.0135775,2013
0.0136243,1943
0.0136712,1921
0.0137182,1948
0.0137655,1976
0.0138128,1964
0.0138604,1923
0.0139081,1873
0.013956,1895
0.014004,1828
0.0140522,1928
0.0141006,1915
0.0141491,1859
0.0141978,1979
0.0142467,1824
0.0142957,1817
0.014345,1876
0.0143943,1860
0.0144439,1885
0.0144936,1722
0.0145435,1814
0.0145936,1854
0.0146438,1736
0.0146942,1827
0.0147448,1701
0.0147955,1704
0.0148465,1802
0.0148976,1717
0.0149488,13025
0.0150003,1853
0.0150519,1906
0.0151038,1991
0.0151557,1840
0.0152079,1842
0.0152603,1903
0.0153128,1693
0.0153655,1813
0.0154184,1772
0.0154715,1734
0.0155247,1727
0.0155782,1854
0.0156318,1756
0.0156856,1858
0.0157396,1751
0.0157938,1803
0.0158481,1847
0.0159027,1761
0.0159574,1622
0.0160124,1753
0.0160675,1748
0.0161228,1722
0.0161783,158559
0.016234,3364
0.0162898,5220
0.0163459,3183
0.0164022,3039
0.0164586,3711
0.0165153,2649
0.0165722,2867
0.0166292,2510
0.0166864,2625
0.0167439,2488
0.0168015,3525
0.0168593,8571
0.0169174,3078
0.0169756,2891
0.0170341,2957
0.0170927,2616
0.0171515,2712
0.0172106,2824
0.0172698,2604
0.0173293,2872
0.0173889,2904
0.0174488,2812
0.0175088,2797
0.0175691,2933
0.0176296,2598
0.0176903,2960
0.0177511,2643
0.0178123,2705
0.0178736,2937
0.0179351,3142
0.0179968,3234
0.0180588,3243
0.0181209,3324
0.0181833,3314
0.0182459,3207
0.0183087,3204
0.0183717,3238
0.018435,3211
0.0184984,3289
0.0185621,3404
0.018626,3516
0.0186901,3652
0.0187545,3529
0.018819,3891
0.0188838,13310
0.0189488,4059
0.019014,4014
0.0190795,3927
0.0191451,3946
0.019211,3972
0.0192772,3877
0.0193435,3900
0.0194101,4032
0.0194769,4226
0.019544,4187
0.0196112,4036
0.0196788,4240
0.0197465,4492
0.0198145,4389
0.0198827,4441
0.0199511,4385
0.0200198,107545
0.0200887,5642
0.0201579,7754
0.0202272,5420
0.0202969,6249
0.0203667,5630
0.0204368,5459
0.0205072,5549
0.0205778,5424
0.0206486,8387
0.0207197,5422
0.020791,6169
0.0208626,5709
0.0209344,5896
0.0210065,5669
0.0210788,5716
0.0211513,5868
0.0212241,5975
0.0212972,6176
0.0213705,6143
0.0214441,6077
0.0215179,6376
0.0215919,6300
0.0216663,6301
0.0217408,6103
0.0218157,6624
0.0218908,6521
0.0219661,6829
0.0220417,6627
0.0221176,6482
0.0221938,6847
0.0222701,6645
0.0223468,6857
0.0224237,6948
0.0225009,7122
0.0225784,7218
0.0226561,7229
0.0227341,7287
0.0228123,7364
0.0228909,7383
0.0229697,7629
0.0230487,7675
0.0231281,7818
0.0232077,7757
0.0232876,7784
0.0233677,7868
0.0234482,8074
0.0235289,7920
0.0236099,8330
0.0236911,8245
0.0237727,8200
0.0238545,8148
0.0239366,8636
0.024019,106213
0.0241017,10446
0.0241847,11290
0.0242679,10271
0.0243514,9721
0.0244353,9695
0.0245194,9514
0.0246038,9951
0.0246885,10354
0.0247735,10022
0.0248587,9948
0.0249443,10276
0.0250302,10343
0.0251163,10063
0.0252028,10266
0.0252895,10370
0.0253766,10280
0.0254639,10744
0.0255516,10696
0.0256396,10842
0.0257278,10619
0.0258164,11241
0.0259052,11378
0.0259944,11071
0.0260839,11325
0.0261737,11334
0.0262638,11231
0.0263542,11391
0.0264449,11582
0.0265359,11670
0.0266273,11771
0.0267189,11731
0.0268109,12139
0.0269032,11944
0.0269958,12294
0.0270887,12384
0.027182,12086
0.0272755,12989
0.0273694,12881
0.0274636,12705
0.0275582,12746
0.027653,12938
0.0277482,13070
0.0278437,13013
0.0279396,13033
0.0280357,13242
0.0281323,13195
0.0282291,13310
0.0283263,13317
0.0284238,17245
0.0285216,13739
0.0286198,13562
0.0287183,13976
0.0288172,14009
0.0289164,14047
0.0290159,14070
0.0291158,14243
0.029216,14378
0.0293166,13905
0.0294175,14268
0.0295187,13765
0.0296203,14011
0.0297223,14364
0.0298246,14196
0.0299273,15041
0.0300303,14362
0.0301337,14399
0.0302374,14199
0.0303415,14386
0.0304459,14337
0.0305507,14564
0.0306559,14631
0.0307614,14552
0.0308673,14828
0.0309735,14717
0.0310802,19959
0.0311872,15126
0.0312945,15094
0.0314022,15140
0.0315103,14827
0.0316188,14875
0.0317276,15253
0.0318368,15755
0.0319464,15205
