count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
333,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,34154.2786019907,0.0341948749699924,0.00358618540178743,0.00152728757587469,0.000160174190247502,3.37608652469844e-05
368,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,34390.9887017371,0.0344318664274694,0.0039631117953687,0.00168781329706272,0.00019426750507585,4.09469156709903e-05
407,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,34656.7003716348,0.0346978939268672,0.00438311549107352,0.00186668481495795,0.000235803796813689,4.9701766537124e-05
519,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,40267.6346736732,0.0403154974827467,0.00558927995053356,0.00238036712275965,0.000330010518655847,6.95582767311742e-05
632,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,44678.8308335993,0.044731936866947,0.0068062137355245,0.00289863587973815,0.000441043619408659,9.29613827289521e-05
694,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,44703.3584332243,0.0447564936205025,0.00747391191843986,0.0031829957286998,0.000531530238154646,0.000112033784702192
871,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,51120.4650242367,0.0511812276957229,0.00938008253740794,0.00399479723299355,0.000732134211169376,0.00015431627534875
1061,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,56739.8239925577,0.0568072659315896,0.0114262543882777,0.00486622257658571,0.000978795514239466,0.00020630654295508
1180,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,57497.7125395559,0.0575660553180615,0.012707804126454,0.00541201002862504,0.0011947103721834,0.00025181619973938
1464,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,64998.8385335703,0.0650760972805502,0.0157662925772276,0.00671456159483646,0.00162676846116966,0.000342883648862083
1661,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,67193.940678075,0.0672738085615411,0.0178878497068136,0.00761809208266626,0.00202562169648447,0.000426952313794805
1965,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,72430.084767371,0.0725161764225301,0.0211617246682051,0.00901237263241368,0.00262999730078364,0.000554340148899701
2385,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,80101.5245061703,0.0801967345676752,0.0256848413911802,0.0109386812866701,0.00350336326524244,0.000738424679571183
2851,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,87246.0101318269,0.0873497122528779,0.0307033470885764,0.0130759666030593,0.00459619076901006,0.000968766422119634
3221,0.385769851521259,0.367837977182863,0.403701725859655,0.035863748676792,89812.1395236175,0.0899188917905768,0.034687997535007,0.0147729527984756,0.00569895980759851,0.00120120360099847
3842,0.423381935809022,0.403701725859655,0.443062145758388,0.0393604198987326,97610.7472909279,0.0977267691183576,0.0413757486896916,0.0176211377372689,0.00746047140636232,0.0015724878611216
4636,0.464661151882462,0.443062145758388,0.486260158006536,0.0431980122481474,107319.75289439,0.107447315014296,0.0499265931612207,0.0212627783836488,0.00987998709596775,0.00208246355092227
5524,0.509965040563583,0.486260158006536,0.533669923120631,0.0474097651140955,116516.080320289,0.116654573354498,0.0594897542326541,0.025335545252648,0.0129202423624672,0.00272327620750644
6684,0.559686002463149,0.533669923120631,0.585702081805667,0.0520321586850358,128459.017825111,0.128611706442005,0.0719821718484899,0.030655826297737,0.0171576368727851,0.003616417011528
7680,0.614254696767049,0.585702081805667,0.642807311728432,0.0571052299227655,134488.557534698,0.134648412967082,0.0827084200772597,0.0352239296778307,0.0216364642431998,0.00456044605318212
9347,0.674143771400148,0.642807311728432,0.705480231071864,0.0626729193434322,149139.374676018,0.149316644323796,0.100660885737259,0.0428695404555577,0.0289002336809009,0.00609147387228619
10865,0.739871956876496,0.705480231071864,0.774263682681127,0.0687834516092628,157959.505459549,0.158147258867775,0.117008721893154,0.0498317703059414,0.0368691294108769,0.00777112534729144
12951,0.812008559294886,0.774263682681127,0.849753435908644,0.0754897532275173,171559.707725725,0.17176362657028,0.139473534950597,0.059399103288748,0.0482325802849044,0.010166267368025
15238,0.891178391395932,0.849753435908644,0.93260334688322,0.0828499109745754,183922.949593466,0.184141563601763,0.164102982439751,0.0698883125560918,0.062282953961114,0.013127748063631
18349,0.978067184391123,0.93260334688322,1.02353102189903,0.0909276750158065,201797.747460389,0.202037607763494,0.197606354166359,0.084156755945119,0.0823109613347334,0.0173491701108507
21974,1.07342752743853,1.02353102189903,1.12332403297803,0.0997930110790013,220195.780870909,0.220457509395667,0.236645159215847,0.100782634211022,0.108182853849879,0.0228023425323165
26014,1.17808538621005,1.12332403297803,1.23284673944207,0.109522706464039,237521.522612679,0.237803844814611,0.280153234360655,0.119311888885298,0.140559592696886,0.0296265800431264
31175,1.29294725701094,1.23284673944207,1.35304777457981,0.120201035137741,259357.167467617,0.259665443895794,0.335733723425595,0.142982553086767,0.184868899813956,0.038965915827844
36782,1.41900801841714,1.35304777457981,1.48496826225447,0.131920487674658,278819.466546484,0.279150876200948,0.396117331677315,0.16869877362109,0.239384912465464,0.0504565795489248
44019,1.55735954843755,1.48496826225447,1.62975083462064,0.144782572366179,304035.211424954,0.304396592951184,0.474054940544387,0.201890906313597,0.314416730690192,0.0662714814404658
52107,1.70920018183904,1.62975083462064,1.78864952905744,0.158898694436791,327925.916475846,0.328315694908519,0.561157245438251,0.238986107255563,0.408475097978212,0.0860967220641606
61967,1.87584508954885,1.78864952905744,1.96304065004027,0.174391120982836,355333.457636865,0.355755813148385,0.667342795172857,0.284208496138819,0.533131111890068,0.112371210365936
74545,2.05873767003608,1.96304065004027,2.15443469003188,0.191394039991613,389484.4374635,0.389947385422041,0.802799371700433,0.341896853884621,0.70387593235909,0.148360110116688
86808,2.25946205133865,2.15443469003188,2.36448941264541,0.210054722613524,413263.738705444,0.413754951153927,0.934863610685774,0.398140480139729,0.899583305977466,0.189610515430813
95268,2.47975681202257,2.36448941264541,2.59502421139974,0.230534798754329,413247.806902779,0.413739000414445,1.02597210467713,0.436941840175464,1.08350950463279,0.228377732537373
