count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
99,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,10153.9747195108,0.0101524644739405,0.00106473908504011,0.00026380248177859,2.76662689932299e-05,5.78202484180368e-06
118,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,11027.5452902309,0.0110259051146459,0.00126908294984579,0.000314431240907816,3.61910720785102e-05,7.56363924100716e-06
147,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,12517.2849008116,0.0125154231496653,0.00158097621718077,0.00039170671536821,4.94812675289928e-05,1.03411818242128e-05
149,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,11560.4577386846,0.0115587383006741,0.00160248609768663,0.000397036058434444,5.5044482137327e-05,1.15038483577285e-05
211,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,14916.5083953947,0.0149142897971265,0.00226929239336833,0.000562245693487704,8.55488188033985e-05,1.78790062233999e-05
201,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,12947.2262897379,0.0129453005915072,0.00216174299083902,0.000535598978156532,8.94399731196676e-05,1.86922257769821e-05
264,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,15494.6070796768,0.0154923024982344,0.00283930422677363,0.000703473284742907,0.00012892690876779,2.69446736549383e-05
299,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,15989.8278734917,0.0159874496356704,0.0032157271356262,0.000796736788402005,0.000160256211516038,3.34922427113618e-05
368,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,17931.4900123361,0.017928822982517,0.00395781801307841,0.000980599124187087,0.000216468916063319,4.52402400360781e-05
432,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,19179.9851410535,0.0191771324170319,0.00464613418926595,0.00115113810230658,0.000278891649564001,5.82860828232842e-05
512,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,20712.4007388166,0.0207093200918454,0.0055065294095004,0.00136431182495595,0.00036276532278852,7.58149972669401e-05
629,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,23184.9991443646,0.0231815507368964,0.00676485741909323,0.00167607839433064,0.000489114446637211,0.000102220934873201
733,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,24618.2043870117,0.0246145428125888,0.00788337120539802,0.00195320423377482,0.000625558399846731,0.000130736609580347
888,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,27174.4850919194,0.0271704433105611,0.00955038694460222,0.00236622832140796,0.000831727175387628,0.000173824204155294
1052,0.385769851521259,0.367837977182863,0.403701725859655,0.035863748676792,29333.2414712343,0.0293288786084916,0.0113141971460829,0.00280323445283917,0.00108140333865105,0.00022600448833993
1271,0.423381935809022,0.403701725859655,0.443062145758388,0.0393604198987326,32291.322177712,0.0322865193465425,0.0136695290614746,0.0033867975185918,0.00143390888961459,0.000299675276874649
1351,0.464661151882462,0.443062145758388,0.486260158006536,0.0431980122481474,31274.5871786714,0.0312699355709952,0.014529924281709,0.00359997124124116,0.00167276678369886,0.000349594630929729
1698,0.509965040563583,0.486260158006536,0.533669923120631,0.0474097651140955,35815.4062968594,0.0358100793130721,0.0182618885494759,0.00452461226323281,0.002307394076354,0.000482226565229097
2050,0.559686002463149,0.533669923120631,0.585702081805667,0.0520321586850358,39398.711331759,0.0393928513871652,0.0220476275185074,0.00546257664289,0.00305732768440767,0.000638956580126691
