count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
11,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,1128.21941327897,0.0011274277838236,0.000118238919237629,4.98070467933413e-06,5.22351095809442e-07,1.92215093856508e-08
6,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,560.722641876148,0.000560329203725397,6.44939559477978e-05,2.71674800690953e-06,3.12698008802623e-07,1.150668153909e-08
3,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,255.454793894114,0.000255275550799215,3.22469779738988e-05,1.35837400345476e-06,1.71592839316507e-07,6.3142843920365e-09
6,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,465.521788134951,0.000465195148870223,6.44939559477976e-05,2.71674800690953e-06,3.7664585863463e-07,1.38598386504642e-08
5,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,353.471762924045,0.000353223744980124,5.37449632898315e-05,2.26395667242461e-06,3.4447363739965e-07,1.26759631740146e-08
5,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,322.070305714872,0.000321844321001524,5.37449632898313e-05,2.26395667242461e-06,3.78059391791017e-07,1.39118539349164e-08
8,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,469.533547868994,0.000469204093702186,8.599194126373e-05,3.62233067587937e-06,6.63871545237915e-07,2.44291880308647e-08
10,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,534.776851956246,0.000534401618997943,0.000107489926579663,4.52791334484921e-06,9.10747751680725e-07,3.35137546323398e-08
7,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,341.088125234654,0.000340848796427123,7.52429486057641e-05,3.16953934139446e-06,6.99681173201623e-07,2.57469130352211e-08
16,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,710.36982003902,0.00070987138004842,0.00017198388252746,7.24466135175874e-06,1.75519822589145e-06,6.45878977632278e-08
12,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,485.446892316015,0.00048510627234932,0.000128987911895596,5.43349601381907e-06,1.44474591458361e-06,5.31638535457009e-08
11,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,405.461034321161,0.000405176537445823,0.000118238919237629,4.98070467933413e-06,1.45347295289775e-06,5.34849916656551e-08
31,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,1041.15189085588,0.0010404213534315,0.000333218772396954,1.40365313690326e-05,4.49552071963345e-06,1.65426462008123e-07
26,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,795.64933827692,0.000795091060831139,0.000279473809107123,1.17725746966079e-05,4.13804965939355e-06,1.52272218828347e-07
43,0.385769851521259,0.367837977182863,0.403701725859655,0.035863748676792,1198.98230348201,0.00119814102234757,0.000462206684292551,1.94700273828517e-05,7.51094957259754e-06,2.76388407841116e-07
25,0.423381935809022,0.403701725859655,0.443062145758388,0.0393604198987326,635.155825682769,0.000634710160544904,0.000268724816449156,1.1319783362123e-05,4.7925917927944e-06,1.76358102559427e-07
38,0.464661151882462,0.443062145758388,0.486260158006536,0.0431980122481474,879.670105691719,0.000879052874009231,0.000408461721002718,1.7206070710427e-05,7.99499263567809e-06,2.94200255762377e-07
48,0.509965040563583,0.486260158006536,0.533669923120631,0.0474097651140955,1012.44964796776,0.00101173924983599,0.000515951647582382,2.17339840552763e-05,1.10835720603572e-05,4.07854001061412e-07
55,0.559686002463149,0.533669923120631,0.585702081805667,0.0520321586850358,1057.03859670573,0.00105629691217277,0.000591194596188144,2.49035233966707e-05,1.39381534571301e-05,5.12897071805138e-07
66,0.614254696767049,0.585702081805667,0.642807311728432,0.0571052299227655,1155.76104131381,0.00115495008692595,0.000709433515425774,2.98842280760048e-05,1.83565274549437e-05,6.75484683757371e-07
95,0.674143771400148,0.642807311728432,0.705480231071864,0.0626729193434322,1515.80620458133,0.00151474261993986,0.0010211543025068,4.30151767760676e-05,2.89984134992623e-05,1.06708549425231e-06
103,0.739871956876496,0.705480231071864,0.774263682681127,0.0687834516092628,1497.4532040804,0.00149640249705442,0.00110714624377053,4.66375074519469e-05,3.45057839023141e-05,1.26974606631156e-06
135,0.812008559294886,0.774263682681127,0.849753435908644,0.0754897532275173,1788.32217921187,0.00178706738028172,0.00145111400882545,6.11268301554644e-05,4.96355092888018e-05,1.8264906789902e-06
151,0.891178391395932,0.849753435908644,0.93260334688322,0.0828499109745754,1822.57286970819,0.00182129403834681,0.00162309789135291,6.83714915072233e-05,6.09311958187479e-05,2.24215008201352e-06
165,0.978067184391123,0.93260334688322,1.02353102189903,0.0909276750158065,1814.62904414214,0.00181335578666668,0.00177358378856443,7.47105701900119e-05,7.30719570300004e-05,2.68890659778077e-06
219,1.07342752743853,1.02353102189903,1.12332403297803,0.0997930110790013,2194.54245975831,0.00219300263121808,0.00235402939209461,9.91613022521978e-05,0.000106442471494161,3.91687694592926e-06
244,1.17808538621005,1.12332403297803,1.23284673944207,0.109522706464039,2227.84852454423,0.00222628532638138,0.00262275420854377,0.000110481085614321,0.000130156152414852,4.78949450917771e-06
303,1.29294725701094,1.23284673944207,1.35304777457981,0.120201035137741,2520.77696047115,0.00251900822535735,0.00325694477536378,0.000137195774348931,0.000177386900117942,6.52749461590561e-06
353,1.41900801841714,1.35304777457981,1.48496826225447,0.131920487674658,2675.85426814498,0.00267397672107213,0.00379439440826211,0.000159835341073178,0.000226807630609277,8.34608185082445e-06
394,1.55735954843755,1.48496826225447,1.62975083462064,0.144782572366179,2721.32200416711,0.00271941255408081,0.00423510310723871,0.000178399785787059,0.000277832609834691,1.02237023343502e-05
499,1.70920018183904,1.62975083462064,1.78864952905744,0.158898694436791,3140.36563842568,0.0031381621610606,0.00536374733632517,0.000225942875907976,0.000386181604587148,1.4210735646366e-05
639,1.87584508954885,1.78864952905744,1.96304065004027,0.174391120982836,3664.17737553789,0.00366160635902635,0.00686860630844044,0.000289333662735864,0.000542745130484255,1.99719703917788e-05
752,2.05873767003608,1.96304065004027,2.15443469003188,0.191394039991613,3929.06696589379,0.00392631008624279,0.00808324247879064,0.000340499083532661,0.000700998289881451,2.5795380379937e-05
883,2.25946205133865,2.15443469003188,2.36448941264541,0.210054722613524,4203.66649706141,0.00420071694116789,0.0094913605169842,0.000399814748350185,0.000903366251462754,3.32421297102171e-05
1062,2.47975681202257,2.36448941264541,2.59502421139974,0.230534798754329,4606.67979731654,0.00460344746203131,0.0114154302027602,0.000480864397222986,0.00119242676467283,4.38789971586879e-05
1339,2.72153003991777,2.59502421139974,2.8480358684358,0.253011657036065,5292.24627705251,0.00528853290535488,0.0143929011690169,0.000606287596875313,0.00165002990772572,6.07179071938326e-05
1570,2.98687585906202,2.8480358684358,3.12571584968824,0.277679981252435,5653.99058628118,0.00565002339210263,0.016875918473007,0.000710882395141326,0.00212331746467981,7.81339733054727e-05
1815,3.27809256800158,3.12571584968824,3.43046928631492,0.304753436626683,5955.63423366196,0.00595145538739385,0.0195094216742087,0.000821816272090131,0.00269398981380142,9.91336112937388e-05
2211,3.59770254655369,3.43046928631492,3.76493580679247,0.33446652047755,6610.52710699757,0.00660588874684188,0.0237660227667634,0.00100112164054616,0.00360173787560294,0.000132536983144019
