count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
33,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,3384.65823983692,0.00338275694644161,0.000354766425956217,4.90809358642583e-05,5.14736011922628e-06,6.22671172023139e-07
40,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,3738.15094584099,0.00373605108192553,0.000430019910249961,5.94920434718284e-05,6.84754106230188e-06,8.28340415276984e-07
33,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,2810.00273283526,0.0028084242456563,0.000354766425956217,4.90809358642583e-05,6.20001348659493e-06,7.50009631118957e-07
53,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,4112.1091285254,0.00410979919784028,0.000569776381081197,7.88269576001724e-05,1.09284508733832e-05,1.32200412563123e-06
58,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,4100.27244991892,0.00409796916835382,0.000623528869862444,8.62634630341512e-05,1.31254671292981e-05,1.58777505584352e-06
74,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,4766.64052458011,0.0047639629183035,0.000795536833962426,0.000110060280422882,1.83790278249724e-05,2.22329320881898e-06
68,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,3991.03515688645,0.00398879323813231,0.000731033847424931,0.000101136473902108,1.85354770773397e-05,2.24221872346674e-06
91,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,4866.46935280184,0.0048637356688127,0.000978295295818659,0.000135344398898409,2.72232698842452e-05,3.2931726112983e-06
107,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,5213.77562858685,0.00521084684923461,0.00115030325991865,0.000159141216287141,3.51306927988885e-05,4.24972590850256e-06
121,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,5372.17176404509,0.00536915400745944,0.00130081022850613,0.00017996343150228,4.36005881243102e-05,5.27432094887956e-06
