count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
283,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,29026.0085416318,0.0290489548894181,0.0030465073509709,0.00118169018595654,0.000123929685311955,2.57322438140245e-05
325,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,30372.476434958,0.0303964872253638,0.00349863918397719,0.00135706470118684,0.000156198303559327,3.24323653401376e-05
330,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,28100.0273283526,0.0281222416468992,0.00355246440219221,0.00137794261966664,0.000174064790641216,3.61420883216334e-05
380,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,29483.0465818802,0.0295063542385185,0.00409071658434255,0.00158672180446461,0.000219980725093715,4.56758817570508e-05
520,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,36761.0633441007,0.0367901245959527,0.0055978226943635,0.00217130352189895,0.000330375943673059,6.85978852563382e-05
652,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,41997.9678652194,0.0420311691224839,0.00701880845524037,0.00272248056976559,0.000454628554028884,9.43971798818095e-05
695,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,40790.7269711188,0.0408229738508851,0.00748170533188965,0.00290203066869185,0.000531860770520233,0.000110433355718538
824,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,44065.6126011947,0.0441004484233751,0.00887039596183752,0.00344068096547063,0.000692061047749003,0.00014369667420715
1038,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,50578.4962847958,0.0506184808305385,0.011174115301441,0.00433425587640598,0.000956794319273396,0.000198664788355124
1155,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,51279.8213840667,0.0513203603584218,0.0124336254076727,0.00482279916883322,0.00116844226858332,0.000242610487246169
1381,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,55866.8465240347,0.0559110117453129,0.0148665252709923,0.00576648108412008,0.00153328537770481,0.000318364991214682
1610,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,59344.7513870062,0.0593916660464113,0.0173317202652408,0.00672268975049478,0.00196182033510436,0.00040734420534631
1912,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,64215.5617844015,0.0642663270355688,0.0205827634454288,0.00798371602667457,0.00255696794841836,0.000530918177575653
2289,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,70047.743665995,0.0701031195157438,0.0246411848988423,0.00955791108005129,0.00335959734455675,0.000697572803234935
2782,0.385769851521259,0.367837977182863,0.403701725859655,0.035863748676792,77571.3667043477,0.0776326903119704,0.0299483514148447,0.0116164738421594,0.00448128538929041,0.000930475438125903
3124,0.423381935809022,0.403701725859655,0.443062145758388,0.0393604198987326,79369.0719773188,0.0794318167507332,0.0336299963407529,0.0130445234661775,0.00552281559681643,0.00114673443347692
3752,0.464661151882462,0.443062145758388,0.486260158006536,0.0431980122481474,86855.8483304034,0.086924511732752,0.0403904437485611,0.01566679002724,0.00727974870035802,0.00151153670721352
4504,0.509965040563583,0.486260158006536,0.533669923120631,0.0474097651140955,95001.5253009744,0.0950766282224341,0.0484857565681023,0.0188068289666016,0.00959082529682538,0.00199139902836353
5331,0.559686002463149,0.533669923120631,0.585702081805667,0.0520321586850358,102455.86834615,0.102536864256574,0.0573884476608687,0.0222600366831601,0.0124586309458809,0.00258685825176894
6463,0.614254696767049,0.585702081805667,0.642807311728432,0.0571052299227655,113177.024394109,0.113266495854142,0.0695744770647524,0.0269867974269863,0.0165767670702272,0.00344193088867815
7566,0.674143771400148,0.642807311728432,0.705480231071864,0.0626729193434322,120721.997303814,0.120817433399743,0.0814483202029888,0.0315924662436296,0.0212978643413123,0.0044221998673614
8902,0.739871956876496,0.705480231071864,0.774263682681127,0.0687834516092628,129420.664298289,0.129522977076481,0.0958304185100456,0.0371710460614315,0.0275018145886176,0.00571036226341598
10710,0.812008559294886,0.774263682681127,0.849753435908644,0.0754897532275173,141873.559550808,0.141985716895297,0.115293617416602,0.0447205013837262,0.0363134298995445,0.00753996937494383
12540,0.891178391395932,0.849753435908644,0.93260334688322,0.0828499109745754,151358.038318813,0.151477693564643,0.134993647283304,0.0523618195473323,0.0466637221147557,0.00968906095181497
14884,0.978067184391123,0.93260334688322,1.02353102189903,0.0909276750158065,163690.537533404,0.16381994216712,0.160226909582512,0.0621493877306611,0.06078627666936,0.0126214093731087
17831,1.07342752743853,1.02353102189903,1.12332403297803,0.0997930110790013,178679.847488358,0.178821101836747,0.191951493198453,0.0744548328826539,0.0799218671670759,0.0165946437033104
21407,1.17808538621005,1.12332403297803,1.23284673944207,0.109522706464039,195457.185921797,0.195611703500714,0.230447289265844,0.0893867201794049,0.105305188764604,0.0218651309034774
25332,1.29294725701094,1.23284673944207,1.35304777457981,0.120201035137741,210746.937170479,0.210913541976244,0.272700085564646,0.105775886186046,0.136762641902149,0.0283968254838839
30272,1.41900801841714,1.35304777457981,1.48496826225447,0.131920487674658,229471.55922177,0.229652966672175,0.3258794011611,0.126403269644087,0.179367253179102,0.0372430695635058
35997,1.55735954843755,1.48496826225447,1.62975083462064,0.144782572366179,248627.990314729,0.248824541773983,0.387509276017312,0.150308486303454,0.23408435635588,0.0486043010246991
42902,1.70920018183904,1.62975083462064,1.78864952905744,0.158898694436791,269995.925089657,0.270209368849556,0.461841902372274,0.179140891724055,0.306187644709562,0.063575527579818
51054,1.87584508954885,1.78864952905744,1.96304065004027,0.174391120982836,292755.730407999,0.292987166803973,0.549598538150064,0.213180250013516,0.399893125176651,0.0830321433536728
60339,2.05873767003608,1.96304065004027,2.15443469003188,0.191394039991613,315260.60060514,0.315509828099662,0.649551968375382,0.251950544630501,0.518700077216918,0.107700724162264
72989,2.25946205133865,2.15443469003188,2.36448941264541,0.210054722613524,347476.119993223,0.347750815285391,0.785729770459415,0.304771678384388,0.68862004163231,0.142982198025455
85473,2.47975681202257,2.36448941264541,2.59502421139974,0.230534798754329,370759.644365383,0.371052746316777,0.920120575298711,0.356899665244746,0.885024376099235,0.183762776205029
95715,2.72153003991777,2.59502421139974,2.8480358684358,0.253011657036065,378302.72771328,0.378601792806786,1.03037615229039,0.399665993458766,1.08770300713161,0.225846123197234
95354,2.98687585906202,2.8480358684358,3.12571584968824,0.277679981252435,343395.298321182,0.343666767542731,1.02648997153526,0.398158607744522,1.18925033354986,0.246930987210881
79301,3.27809256800158,3.12571584968824,3.43046928631492,0.304753436626683,260213.636563982,0.260419346990711,0.853678725934073,0.331127962673284,1.0854681134968,0.225382079189015
57989,3.59770254655369,3.43046928631492,3.76493580679247,0.33446652047755,173377.592224189,0.173514654904503,0.624254115814316,0.242137922944996,0.871140221996433,0.180879928260846
40239,3.9484741034539,3.76493580679247,4.13201240011534,0.367076593322869,109620.173914513,0.109706833526407,0.433174591150946,0.168021312341714,0.663427800609599,0.137751386000182
28298,4.33344545412196,4.13201240011534,4.53487850812859,0.402866108013246,70241.6992572371,0.0702972284374875,0.304629205009803,0.118160667428262,0.512042807123018,0.10631843632089
20494,4.75595103623035,4.53487850812859,4.97702356433211,0.442145056203527,46351.3041986073,0.0463879469614235,0.22061880441978,0.0855744122649944,0.406987714686503,0.084505234377574
14940,5.21965039100823,4.97702356433211,5.46227721768434,0.485253653352231,30788.0216806024,0.0308123609779647,0.16082975202652,0.0623832204176349,0.325618600845261,0.0676100904011857
11213,5.72855986043688,5.46227721768434,5.99484250318941,0.532565285505069,21054.6956498787,0.0210713403210957,0.120708434369034,0.0468208199827939,0.268215869986174,0.0556912263910117
7849,6.28708737488255,5.99484250318941,6.57933224657568,0.58448974338627,13428.8070728606,0.0134394231407573,0.0844948275539596,0.0327741564295861,0.206053985110877,0.0427841914580652
5015,6.90007063248058,6.57933224657568,7.22080901838547,0.641476771809785,7817.89804461865,0.0078240784399435,0.0539866938696786,0.0209405522352369,0.144491289506284,0.030001569690259
2476,7.57281900096232,7.22080901838547,7.92482898353918,0.704019965153711,3516.94571539517,0.00351972601704827,0.0266542480600846,0.0103387452311957,0.0782934463329075,0.0162565251820604
1084,8.31115950485851,7.92482898353918,8.69749002617784,0.772661042638657,1402.94377505835,0.00140405286436841,0.0116693073090193,0.00452633272642012,0.0376190732613387,0.00781106772587791
550,9.12148729639809,8.69749002617784,9.54548456661834,0.847994540440507,648.589081380515,0.0006491018198306,0.00592077400365369,0.00229657103277773,0.0209481435007579,0.00434958528826891
253,10.0108210472575,9.54548456661834,10.4761575278967,0.93067296127831,271.846298889458,0.000272061205451957,0.00272355604168069,0.00105642267507775,0.0105756583504684,0.00219588566276966
91,10.986863740937,10.4761575278967,11.4975699539774,1.02141242608072,89.0923173405849,8.91627487709297e-05,0.000979618971513604,0.000379978116332312,0.00417476778868103,0.000866831399876985
21,12.0580693923188,11.4975699539774,12.6185688306602,1.12099887668284,18.7332926346379,1.87481021337587e-05,0.000226065916503142,8.76872576151499e-05,0.00105733903714561,0.000219541474905143
7,13.2337162722995,12.6185688306602,13.8488637139387,1.23029488327852,5.68969284936488,5.69419080404341e-06,7.53553055010473e-05,2.92290858717167e-05,0.000386809429324975,8.03154992276397e-05
1,14.523987271734,13.8488637139387,15.1991108295293,1.35024711559062,0.740605174011119,7.41190655265659e-07,1.07650436430066e-05,4.17558369595948e-06,6.06461244521756e-05,1.25923087503274e-05
3,15.940058100765,15.1991108295293,16.6810053720006,1.48189454247124,2.02443555463611,2.02603596077673e-06,3.22951309290203e-05,1.25267510878786e-05,0.000199677140154605,4.14601299245758e-05
2,17.4941940874771,16.6810053720006,18.3073828029537,1.62637743095311,1.22972685302694,1.2306990066736e-06,2.15300872860133e-05,8.35116739191895e-06,0.00014609694321124,3.03349609396021e-05
0,19.1998564143021,18.3073828029537,20.0923300256505,1.78494722269678,0,0,0,0,0,0
3,21.0718187123405,20.0923300256505,22.0513073990305,1.95897737337998,1.53141125607993,1.53262190463451e-06,3.22951309290203e-05,1.25267510878786e-05,0.000263961427978391,5.48078517680445e-05
0,23.1262950234871,22.0513073990305,24.2012826479438,2.14997524891338,0,0,0,0,0,0
1,25.3810802387054,24.2012826479438,26.5608778294669,2.35959518152303,0.423801509610871,4.24136543510485e-07,1.07650436430068e-05,4.17558369595952e-06,0.000105980824830578,2.20054171628627e-05
2,27.8557042288593,26.5608778294669,29.1505306282518,2.58965279878492,0.772304303085886,7.72914843908613e-07,2.15300872860133e-05,8.35116739191896e-06,0.000232627648834989,4.83018363408026e-05
2,30.5716010031128,29.1505306282518,31.9926713779739,2.84214074972206,0.703694917359594,7.04251219418351e-07,2.15300872860135e-05,8.35116739191904e-06,0.000255308557415955,5.3011205755079e-05
5,33.5522943600626,31.9926713779739,35.1119173421513,3.1192459641775,1.60295150091456,1.60421870520728e-06,5.38252182150333e-05,2.08779184797974e-05,0.000700502066459553,0.000145449332183743
4,36.8236016396283,35.1119173421513,38.5352859371053,3.42336859495397,1.16843976599423,1.16936346947896e-06,4.3060174572027e-05,1.67023347838381e-05,0.000615040122531761,0.000127704370010759
1,40.4138573405002,38.5352859371053,42.292428743895,3.75714280678967,0.26615969938456,2.66370110437806e-07,1.07650436430068e-05,4.17558369595952e-06,0.000168751443801827,3.50388471087191e-05
1,44.3541585400114,42.292428743895,46.4158883361278,4.12345959223283,0.242514805258102,2.42706523973296e-07,1.07650436430066e-05,4.17558369595947e-06,0.000185204501247673,3.84550914461186e-05
1,48.6786342421458,46.4158883361278,50.9413801481638,4.52549181203598,0.220970458357786,2.21145145310721e-07,1.07650436430068e-05,4.17558369595952e-06,0.000203261711483081,4.22044153890383e-05
3,53.424740986643,50.9413801481638,55.9081018251223,4.96672167695849,0.604020155572143,6.04497660308622e-07,3.22951309290199e-05,1.25267510878784e-05,0.000669238432274053,0.000138957881363475
0,58.633587279627,55.9081018251223,61.3590727341318,5.45097090900947,0,0,0,0,0,0
1,64.35028965582,61.3590727341318,67.3415065775083,5.98243384337653,0.167156048220601,1.67288192494298e-07,1.07650436430066e-05,4.17558369595948e-06,0.000268700020317112,5.5791753349722e-05
0,70.6243634563831,67.3415065775083,73.9072203352578,6.56571375774955,0,0,0,0,0,0
2,77.5101517071133,73.9072203352578,81.1130830789687,7.2058627437109,0.27755177570452,2.77771192699622e-07,2.15300872860135e-05,8.35116739191904e-06,0.000647300251479143,0.000134402728853971
0,85.0672958117363,81.1130830789687,89.0215085445039,7.9084254655352,0,0,0,0,0,0
0,93.3612521372133,89.0215085445039,97.7009957299226,8.67948718541864,0,0,0,0,0,0
1,102.463858965478,97.7009957299226,107.226722201032,9.52572647110986,0.104978869909067,1.05061860364186e-07,1.07650436430066e-05,4.17558369595948e-06,0.000427846418921339,8.88362488690926e-05
0,112.453958722266,107.226722201032,117.6811952435,10.4544730424675,0,0,0,0,0,0
0,123.418080872494,117.6811952435,129.154966501488,11.4737712579885,0,0,0,0,0,0
0,135.451191397085,129.154966501488,141.747416292681,12.5924497911922,0,0,0,0,0,0
0,148.657515342864,141.747416292681,155.567614393047,13.8201981003666,0,0,0,0,0,0
2,163.151439570058,155.567614393047,170.735264747069,15.167650354022,0.131859579652669,1.31963820501677e-07,2.15300872860133e-05,8.35116739191895e-06,0.00136250498208211,0.000282904860998447
3,179.058503516554,170.735264747069,187.381742286039,16.6464775389693,0.180218307024836,1.80360777593758e-07,3.22951309290202e-05,1.25267510878785e-05,0.0022430213037199,0.000465731603546674
2,196.516486560452,187.381742286039,205.651230834865,18.2694885488268,0.109472139554144,1.09558682138306e-07,2.15300872860133e-05,8.35116739191896e-06,0.00164114207453813,0.000340759906629048
0,215.676601399129,205.651230834865,225.701971963392,20.0507411285268,0,0,0,0,0,0
1,236.704803781282,225.701971963392,247.707635599171,22.005663635779,0.0454428467394231,4.54787713263048e-08,1.07650436430068e-05,4.17558369595952e-06,0.000988380719424417,0.000205223256956472
0,259.783229936233,247.707635599171,271.858824273294,24.1511886741231,0,0,0,0,0,0
1,285.111774150814,271.858824273294,298.364724028334,26.5058997550398,0.0377274497089978,3.77572749321549e-08,1.07650436430067e-05,4.17558369595952e-06,0.00119050807567023,0.000247192139547508
0,312.909820158054,298.364724028334,327.454916287773,29.0901922594392,0,0,0,0,0,0
1,343.418141334118,327.454916287773,359.381366380463,31.9264500926897,0.0313219915492256,3.13467529734641e-08,1.07650436430068e-05,4.17558369595953e-06,0.00143397119185147,0.000297743807209117
0,376.900986162114,359.381366380463,394.420605943766,35.0392395633031,0,0,0,0,0,0
1,413.648367026036,394.420605943766,432.876128108306,38.4555221645401,0.0260040676530483,2.60246250224631e-08,1.07650436430068e-05,4.17558369595952e-06,0.0017272233772142,0.00035863346987351
1,453.978572159293,432.876128108306,475.08101621028,42.2048881019737,0.0236939379529651,2.37126690623396e-08,1.07650436430068e-05,4.17558369595952e-06,0.00189562552422333,0.000393599790450668
3,498.240922505124,475.08101621028,521.400828799969,46.3198125896892,0.0647671014253586,6.48183026930868e-08,3.22951309290199e-05,1.25267510878784e-05,0.00624134001801662,0.00129592585235379
0,546.818797367496,521.400828799969,572.236765935022,50.8359371350531,0,0,0,0,0,0
1,600.132955059224,572.236765935022,628.029144183426,55.7923782484039,0.0179235951467727,1.79377645440989e-08,1.07650436430066e-05,4.17558369595948e-06,0.00250590538255328,0.000520315759024339
1,658.645177309198,628.029144183426,689.26121043497,61.2320662515442,0.0163313123534318,1.6344222980552e-08,1.07650436430068e-05,4.17558369595953e-06,0.00275022806379466,0.000571045903195801
1,722.8622689948,689.26121043497,756.463327554629,67.2021171196589,0.0148804835749359,1.48922472575259e-08,1.07650436430068e-05,4.17558369595952e-06,0.00301837190483899,0.000626722173797258
2,793.340447843302,756.463327554629,830.217568131975,73.7542405773462,0.0271170848529394,2.7138522111841e-08,2.15300872860133e-05,8.35116739191895e-06,0.00662531887871936,0.00137565362409921
0,870.690162123733,830.217568131975,911.16275611549,80.9451879835144,0,0,0,0,0,0
0,955.581378057745,911.16275611549,1000,88.8372438845104,0,0,0,0,0,0
