count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
0,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,0,0,0,0,0,0
1,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,93.4537736460247,9.3388013841323e-05,1.07489711596155e-05,2.69940174722474e-07,3.10701452313095e-08,6.52047833550182e-10
1,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,85.1515979647048,8.50916800798111e-05,1.07489711596155e-05,2.69940174722474e-07,3.40994460350521e-08,7.15621692363745e-10
4,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,310.347858756634,0.000310129478976072,4.29958846384619e-05,1.07976069888989e-06,1.49696399709867e-07,3.14157569571705e-09
1,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,70.694352584809,7.06446077041249e-05,1.07489711596155e-05,2.69940174722475e-07,4.10729034700836e-08,8.61968861938114e-10
2,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,128.828122285949,0.000128737470920776,2.14979423192309e-05,5.39880349444947e-07,9.01549217072642e-08,1.89201952374106e-09
6,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,352.150160901745,0.000351902366458534,6.44938269576928e-05,1.61964104833484e-06,2.96834745830537e-07,6.22946727478373e-09
4,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,213.910740782498,0.000213760220070614,4.29958846384619e-05,1.07976069888989e-06,2.17183844736306e-07,4.55788842916969e-09
7,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,341.088125234654,0.000340848114717941,7.52427981173086e-05,1.88958122305732e-06,4.17128252595482e-07,8.75398461747048e-09
4,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,177.592455009755,0.000177467490070381,4.29958846384619e-05,1.07976069888989e-06,2.61598709871894e-07,5.48999274903943e-09
5,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,202.269538465006,0.000202127209216784,5.37448557980775e-05,1.34970087361237e-06,3.58880326423727e-07,7.53157533079579e-09
12,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,442.321128350357,0.000442009884086151,0.000128987653915386,3.23928209666968e-06,9.45289716503479e-07,1.98381471066391e-08
14,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,470.197628128463,0.00046986676824993,0.000150485596234617,3.77916244611464e-06,1.21036334637849e-06,2.54010656190738e-08
18,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,550.834157268637,0.00055044655658445,0.000193481480873078,4.85892314500453e-06,1.70790721514799e-06,3.5842677633182e-08
14,0.385769851521259,0.367837977182863,0.403701725859655,0.035863748676792,390.366331366236,0.000390091645682488,0.000150485596234617,3.77916244611464e-06,1.45788693571237e-06,3.05956734645201e-08
20,0.423381935809022,0.403701725859655,0.443062145758388,0.0393604198987326,508.124660546215,0.000507767112882402,0.000214979423192309,5.39880349444947e-06,2.28575587453253e-06,4.79695912239133e-08
16,0.464661151882462,0.443062145758388,0.486260158006536,0.0431980122481474,370.387412922829,0.000370126785630987,0.000171983538553847,4.31904279555958e-06,2.00689140041436e-06,4.21172537195611e-08
23,0.509965040563583,0.486260158006536,0.533669923120631,0.0474097651140955,485.13212298455,0.000484790754279816,0.000247226336671157,6.20862401861692e-06,3.16618119949801e-06,6.6446473822066e-08
26,0.559686002463149,0.533669923120631,0.585702081805667,0.0520321586850358,499.690972988163,0.000499339359783977,0.000279473250150002,7.01844454278432e-06,3.92812516966026e-06,8.24368694681817e-08
28,0.614254696767049,0.585702081805667,0.642807311728432,0.0571052299227655,490.32286601192,0.000489977844782153,0.000300971192469234,7.55832489222927e-06,4.64273656474313e-06,9.74339288164758e-08
43,0.674143771400148,0.642807311728432,0.705480231071864,0.0626729193434322,686.101755757867,0.000685618972498252,0.000462205759863466,1.16074275130664e-05,7.82507495991242e-06,1.64219482625303e-07
46,0.739871956876496,0.705480231071864,0.774263682681127,0.0687834516092628,668.765508618433,0.000668294924205174,0.000494452673342312,1.24172480372338e-05,9.18717360432899e-06,1.9280491290126e-07
64,0.812008559294886,0.774263682681127,0.849753435908644,0.0754897532275173,847.797181255998,0.000847200619181605,0.00068793415421539,1.72761711822383e-05,1.40283988718212e-05,2.9440438802105e-07
81,0.891178391395932,0.849753435908644,0.93260334688322,0.0828499109745754,977.67153937989,0.000976983589744645,0.000870666663928856,2.18651541525204e-05,1.94857529052673e-05,4.0893413507994e-07
78,0.978067184391123,0.93260334688322,1.02353102189903,0.0909276750158065,857.824639049012,0.000857221021040542,0.000838419750450006,2.10553336283529e-05,2.05935308782989e-05,4.32182311810122e-07
110,1.07342752743853,1.02353102189903,1.12332403297803,0.0997930110790013,1102.28160079185,0.00110150596787766,0.0011823868275577,2.96934192194721e-05,3.18737335739536e-05,6.68912191086537e-07
111,1.17808538621005,1.12332403297803,1.23284673944207,0.109522706464039,1013.48846813283,0.00101277531551061,0.00119313579871732,2.99633593941946e-05,3.52993958240601e-05,7.40804215794735e-07
124,1.29294725701094,1.23284673944207,1.35304777457981,0.120201035137741,1031.60509273407,0.00103087919214406,0.00133287242379232,3.34725816655868e-05,4.3278282649595e-05,9.08251642576937e-07
184,1.41900801841714,1.35304777457981,1.48496826225447,0.131920487674658,1394.77956186594,0.00139379810945357,0.00197781069336926,4.96689921489354e-05,7.04806981260371e-05,1.4791300838168e-06
228,1.55735954843755,1.48496826225447,1.62975083462064,0.144782572366179,1574.77516992411,0.00157366706156654,0.00245076542439233,6.1546359836724e-05,9.58498111632957e-05,2.01153426383862e-06
240,1.70920018183904,1.62975083462064,1.78864952905744,0.158898694436791,1510.39629904241,0.00150933349160541,0.00257975307830772,6.47856419333937e-05,0.000110731630973115,2.32384881190512e-06
325,1.87584508954885,1.78864952905744,1.96304065004027,0.174391120982836,1863.62699068829,0.00186231562848039,0.00349341562687503,8.77305567848039e-05,0.000164568934148161,3.45369537805821e-06
358,2.05873767003608,1.96304065004027,2.15443469003188,0.191394039991613,1870.4866672739,0.001869170478177,0.00384813167514234,9.66385825506457e-05,0.000198953490275906,4.17530048044078e-06
