count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
275,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,28205.4853319743,0.0282268501250274,0.00296028916455012,0.00113460983558755,0.000118992136473059,2.51806568828826e-05
316,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,29531.3924721438,0.0295537615993299,0.00340164136726488,0.00130376984743879,0.000150064059748691,3.17559774199006e-05
324,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,27589.1177405644,0.0276100156540059,0.0034877588702336,0.00133677667901952,0.000168864617036003,3.57344788258818e-05
378,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,29327.8726525019,0.0293500876196451,0.00406905201527253,0.00155957279218944,0.000216216826854549,4.57549707964336e-05
493,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,34852.3158243108,0.0348787153883049,0.00530699112044806,0.00203404599616242,0.000309491445428532,6.54933857523244e-05
635,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,40902.9288257888,0.0409339115441977,0.00683557679814301,0.00261991725672035,0.000437501448982113,9.25823688784413e-05
694,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,40732.0352776352,0.0407628885494047,0.00747069338253739,0.00286334263962823,0.000524770340646533,0.000111049875074103
784,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,41926.5051933697,0.041958263239592,0.00843951529093562,0.00323466949491143,0.000650623752168763,0.000137682488514059
1031,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,50237.4081595612,0.050275461460762,0.0110983931950952,0.00425375541996645,0.000939023707289103,0.000198712574452286
1104,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,49015.5175826924,0.0490526453391276,0.0118842154096849,0.00455494275814058,0.00110354743444076,0.000233528450906751
1364,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,55179.1300932537,0.0552209265977781,0.0146830342561687,0.00562766478451429,0.00149637465186218,0.000316657031242696
1559,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,57464.8865915172,0.0575084144867261,0.0167821483910314,0.00643220630429453,0.00187705123926368,0.000397214342127471
1869,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,62771.3833551498,0.0628189307594669,0.0201192016310698,0.00771122102804779,0.00246969518279581,0.000522627367207324
2232,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,68303.435501311,0.0683551732660445,0.0240267833282759,0.00920890601102335,0.0032369223695206,0.00068498502471951
2702,0.385769851521259,0.367837977182863,0.403701725859655,0.035863748676792,75340.7019536835,0.0753977702326643,0.0290861866276889,0.0111480573663912,0.00430058443498322,0.000910073087709426
3053,0.423381935809022,0.403701725859655,0.443062145758388,0.0393604198987326,77565.2294323797,0.0776239827229341,0.0328645920704419,0.0125962321019956,0.00533301713124266,0.00112855251206252
3670,0.464661151882462,0.443062145758388,0.486260158006536,0.0431980122481474,84957.6128391739,0.0850219656342147,0.0395064044869053,0.0151418839876594,0.0070358452553764,0.00148889843066902
4369,0.509965040563583,0.486260158006536,0.533669923120631,0.0474097651140955,92154.0106660651,0.0922238145125056,0.0470309213087983,0.0180258558970256,0.00919255633371997,0.0019452933090951
5166,0.559686002463149,0.533669923120631,0.585702081805667,0.0520321586850358,99284.7525560327,0.0993599577215074,0.055610377542058,0.0213141614932557,0.0119292378420142,0.00252441929254771
6280,0.614254696767049,0.585702081805667,0.642807311728432,0.0571052299227655,109972.414234102,0.110055714976635,0.0676022398304538,0.0259103627908722,0.0159155620392314,0.00336798984106698
7383,0.674143771400148,0.642807311728432,0.705480231071864,0.0626729193434322,117802.075878147,0.117891307350066,0.0794756905522676,0.0304611796950652,0.0205352145609289,0.00434558288641367
8723,0.739871956876496,0.705480231071864,0.774263682681127,0.0687834516092628,126818.294166926,0.126914355148623,0.0939003722995299,0.0359898239848372,0.0266278614993022,0.00563488532782718
10402,0.812008559294886,0.774263682681127,0.849753435908644,0.0754897532275173,137793.535616014,0.137897910007656,0.111974283235092,0.0429171327628427,0.0348490791438232,0.00737462769066017
12271,0.891178391395932,0.849753435908644,0.93260334688322,0.0828499109745754,148111.203206551,0.148223392916039,0.132093484866163,0.0506283537908907,0.0451188948903901,0.00954788648094397
14499,0.978067184391123,0.93260334688322,1.02353102189903,0.0909276750158065,159456.403097072,0.159577186448717,0.156077209442954,0.0598207563861234,0.058508718766723,0.0123813893555521
17292,1.07342752743853,1.02353102189903,1.12332403297803,0.0997930110790013,173278.667644478,0.173409920939047,0.186142982666912,0.0713442664617455,0.0765828995449469,0.0162061777668324
20939,1.17808538621005,1.12332403297803,1.23284673944207,0.109522706464039,191184.099407507,0.191328915519366,0.225401799332782,0.0863912558086101,0.101776275964457,0.0215375028959063
24697,1.29294725701094,1.23284673944207,1.35304777457981,0.120201035137741,205464.120768171,0.20561975355975,0.265855496352343,0.101896214943658,0.131746431611199,0.027879671617602
