count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
5,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,512.827006035897,0.000512471786798989,5.3745447008045e-05,2.38717325362705e-06,2.50354647625039e-07,9.72953543120983e-09
4,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,373.815094584099,0.000373556164552958,4.29963576064361e-05,1.90973860290164e-06,2.19811133363144e-07,8.54252249965901e-09
4,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,340.606391858819,0.000340370464458004,4.29963576064361e-05,1.90973860290164e-06,2.41242447507679e-07,9.3754078975724e-09
2,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,155.173929378317,0.000155066445247932,2.1498178803218e-05,9.54869301450818e-07,1.32381644162101e-07,5.14474929678978e-09
5,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,353.471762924045,0.000353226924082844,5.37454470080452e-05,2.38717325362705e-06,3.63221727604617e-07,1.41158900049952e-08
8,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,515.312489143796,0.000514955548290432,8.59927152128721e-05,3.81947720580327e-06,6.37816636234114e-07,2.47874749669087e-08
11,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,645.608628319866,0.00064516143540375,0.000118239983417699,5.2517811579795e-06,9.62504084957076e-07,3.74058068668244e-08
7,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,374.343796369372,0.000374084500123031,7.5243625811263e-05,3.34204255507787e-06,6.72220846832446e-07,2.61245261827528e-08
12,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,584.722500402264,0.00058431748140375,0.000128989072819309,5.72921580870493e-06,1.2647340849211e-06,4.91513746879925e-08
17,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,754.767933791459,0.000754245129636592,0.000182734519827353,8.11638906233196e-06,1.96639580391035e-06,7.64200618100074e-08
12,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,485.446892316015,0.000485110638428021,0.000128989072819308,5.72921580870493e-06,1.52337668277342e-06,5.92030048202728e-08
26,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,958.362444759107,0.00095769861705054,0.000279476324441834,1.24133009188606e-05,3.62245872890357e-06,1.40779653524745e-07
28,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,940.395256256926,0.000939743873858208,0.000300974503245052,1.33681702203115e-05,4.28146275094593e-06,1.66390534099944e-07
37,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,1132.27021216331,0.00113148592398035,0.000397716307859533,1.76650820768401e-05,6.20926082484655e-06,2.41310571902982e-07
27,0.385769851521259,0.367837977182863,0.403701725859655,0.035863748676792,752.849353349169,0.000752327878135003,0.000290225413843444,1.28907355695861e-05,4.97285714667904e-06,1.93260202125043e-07
34,0.423381935809022,0.403701725859655,0.443062145758388,0.0393604198987326,863.811922928566,0.000863213587410969,0.000365469039654706,1.62327781246639e-05,6.87266502597855e-06,2.67092456686661e-07
35,0.464661151882462,0.443062145758388,0.486260158006536,0.0431980122481474,810.222465768689,0.000809661249992944,0.000376218129056315,1.67102127753893e-05,7.76458671641343e-06,3.01755219176886e-07
