count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
318,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,32615.797583883,0.0326605863166459,0.00342527697397221,0.00151863571129966,0.000159266826484235,3.06349351322651e-05
402,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,37568.4170057019,0.0376200067847121,0.00433006711804035,0.00191978476711466,0.000220967448022261,4.25030345988226e-05
463,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,39425.1898576583,0.0394793293981101,0.00498711710361363,0.00221109539098032,0.000279310510340307,5.37253083703663e-05
604,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,46862.5266722517,0.0469268793276886,0.00650587198829941,0.00288445273466978,0.00039989618992178,7.69199343537263e-05
656,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,46375.4952956347,0.0464391791488411,0.00706598017272256,0.00313278310255527,0.000476670425572073,9.16874398091628e-05
783,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,50436.209874949,0.0505054699909971,0.00843393670006364,0.00373928227027557,0.000624424839067848,0.000120107965117972
979,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,57459.1679204681,0.0575380721174342,0.0105451137028893,0.0046752967338439,0.000856850670152923,0.000164815016897263
1091,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,58344.1545484264,0.0584242740285533,0.0117515005616468,0.00521016214159724,0.00104797576608873,0.000201577882368943
1305,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,63588.5719187462,0.0636758931485004,0.0140565611667728,0.00623213711712597,0.00137575481481345,0.000264626102246617
1595,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,70814.9914351398,0.0709122361435924,0.0171802414260556,0.00761705647648726,0.00184542014662974,0.000354966113984656
1846,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,74677.9136012802,0.0747804629596693,0.0198838405470211,0.0088157280599345,0.00234406854560629,0.000450881011604384
2154,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,79396.6425388891,0.0795056717599528,0.0232014044086042,0.0102866079312561,0.00300184559570056,0.000577404266358413
2630,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,88329.9829984184,0.088451279679675,0.0283285485583236,0.0125597859142079,0.00402255915845777,0.000773738270582359
2945,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,90122.5885086742,0.0902463468353633,0.0317215115985791,0.0140640948735141,0.00494351698764691,0.00095088428384554
3567,0.385769851521259,0.367837977182863,0.403701725859655,0.035863748676792,99459.7645702402,0.0995963449130798,0.0384212671891789,0.0170345081201443,0.00657139966824575,0.00126400711942875
4249,0.423381935809022,0.403701725859655,0.443062145758388,0.0393604198987326,107951.084133043,0.108099324943229,0.0457673014541129,0.0202914564066422,0.00859103609382857,0.0016524836920728
5050,0.464661151882462,0.443062145758388,0.486260158006536,0.0431980122481474,116903.527203768,0.117064061706274,0.0543951217564768,0.0241166991888782,0.011206093224707,0.00215548929179545
6039,0.509965040563583,0.486260158006536,0.533669923120631,0.0474097651140955,127378.821334943,0.12755374074244,0.0650479485717554,0.0288397517627001,0.0147072651775091,0.00282893886085317
7300,0.559686002463149,0.533669923120631,0.585702081805667,0.0520321586850358,140297.850108215,0.140490510211024,0.0786305720440161,0.0348617631839229,0.0195116408752268,0.00375305935160196
8470,0.614254696767049,0.585702081805667,0.642807311728432,0.0571052299227655,148322.666968606,0.148526346926959,0.0912330061935365,0.0404491964613462,0.024846108906835,0.00477914297316289
10071,0.674143771400148,0.642807311728432,0.705480231071864,0.0626729193434322,160691.413540406,0.160912078534412,0.108477875487026,0.0480949064418203,0.032422881613826,0.00623653335077276
