count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
1373,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,140822.295857457,0.141828207002201,0.0148742244549605,0.012735232534989,0.00133560672602032,0.000360708236296041
1596,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,149152.222739055,0.150217635585814,0.0172900671741567,0.014803664330548,0.00170390347112489,0.000460174394089426
1814,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,154464.998707974,0.155568361373149,0.0196517430162407,0.0168257187315878,0.00212546238616987,0.000574025103118002
2245,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,174182.735727161,0.175426944636148,0.0243209278232967,0.020823450139148,0.00288693181607108,0.000779675681017861
2547,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,180058.516033508,0.1813446963708,0.0275926072008628,0.0236246447681114,0.00359462149371895,0.00097080192386773
3070,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,197751.167708932,0.199163728853979,0.0332584625467799,0.028475720234826,0.00475517645894701,0.00128423380952421
3631,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,213109.539039039,0.214631806937495,0.0393359861587485,0.033679263899887,0.00617246379977877,0.00166700158620307
4195,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,224338.889395645,0.225941369938009,0.0454460098969843,0.0389106340016597,0.00782651295078246,0.0021137117894253
5116,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,249286.692671498,0.251067378470347,0.0554235486610185,0.0474533500721077,0.0104754073303889,0.00282910053462079
5873,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,260750.122068073,0.262612692566477,0.063624413855778,0.0544748876023235,0.0131978875799382,0.00356436266682929
7138,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,288759.993112643,0.29082264159781,0.0773286337651192,0.0662083684156967,0.017604553226237,0.00475447391908321
8440,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,311099.193606418,0.313321413774496,0.0914336885650887,0.0782850419485118,0.0228451993069864,0.00616981884660654
9814,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,329608.537318052,0.331962972026507,0.106318746395472,0.0910295499624048,0.0291542986793541,0.0078737216968147
11432,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,349840.893660837,0.352339850602831,0.123847147828921,0.106037274828837,0.0372720089102446,0.0100660773379634
13553,0.385769851521259,0.367837977182863,0.403701725859655,0.035863748676792,377902.4920719,0.38060189649566,0.14682473709984,0.125710565583908,0.0484953462199578,0.0130971718416614
16215,0.423381935809022,0.403701725859655,0.443062145758388,0.0393604198987326,411962.068537844,0.414904764745364,0.175663182474279,0.150401890425962,0.0636774435178802,0.0171974114053885
19288,0.464661151882462,0.443062145758388,0.486260158006536,0.0431980122481474,446502.026278471,0.449691445692843,0.208954145147326,0.1789054370975,0.0831304064797595,0.0224510866258028
22931,0.509965040563583,0.486260158006536,0.533669923120631,0.0474097651140955,483676.726615596,0.487131689530335,0.248420131811144,0.212696006744234,0.108467527707035,0.0292939005564738
27371,0.559686002463149,0.533669923120631,0.585702081805667,0.0520321586850358,526040.0623715,0.529797631853658,0.296520318686617,0.253879133077336,0.142092597100864,0.0383750464058362
32165,0.614254696767049,0.585702081805667,0.642807311728432,0.0571052299227655,563258.392331193,0.567281816965528,0.348455520461621,0.298345778942404,0.183260295975996,0.0494932354388175
38084,0.674143771400148,0.642807311728432,0.705480231071864,0.0626729193434322,607662.773634479,0.612003384278007,0.41257826958683,0.353247338574305,0.238139493063547,0.06431449831893
45723,0.739871956876496,0.705480231071864,0.774263682681127,0.0687834516092628,664738.3771861,0.669486685952685,0.495334424438573,0.424102721920831,0.313781710784213,0.0847432446047792
54064,0.812008559294886,0.774263682681127,0.849753435908644,0.0754897532275173,716176.668866004,0.721292407736979,0.585695608836844,0.501469491457861,0.407197519289037,0.109972116900404
63601,0.891178391395932,0.849753435908644,0.93260334688322,0.0828499109745754,767665.278717289,0.773148807121601,0.689013510240312,0.589929733763901,0.525732631172344,0.141984976908965
74872,0.978067184391123,0.93260334688322,1.02353102189903,0.0909276750158065,823423.67147279,0.829305488999888,0.811116484626223,0.694473656489216,0.679241893836215,0.183443330114165
84331,1.07342752743853,1.02353102189903,1.12332403297803,0.0997930110790013,845059.178876156,0.851095541519045,0.913589382746743,0.782210411440754,0.839646187889521,0.226763829236449
87346,1.17808538621005,1.12332403297803,1.23284673944207,0.109522706464039,797514.988626395,0.803211737214926,0.946252009645289,0.810175980335867,0.954456482692083,0.257770725308512
81958,1.29294725701094,1.23284673944207,1.35304777457981,0.120201035137741,681841.049921763,0.68671152520328,0.887881782869378,0.760199700001913,0.98289811689801,0.265451977215925
67211,1.41900801841714,1.35304777457981,1.48496826225447,0.131920487674658,509481.136590064,0.513120423609298,0.728121995515191,0.623414212606808,0.884629766484266,0.238912575556065
49678,1.55735954843755,1.48496826225447,1.62975083462064,0.144782572366179,343121.407418816,0.345572366236248,0.53818042423418,0.460787240985566,0.717611409547068,0.193805811876168
35565,1.70920018183904,1.62975083462064,1.78864952905744,0.158898694436791,223821.851564348,0.225420638841284,0.385288996897795,0.329882407215501,0.563835070398235,0.152275329139146
25402,1.87584508954885,1.78864952905744,1.96304065004027,0.174391120982836,145661.085592196,0.146701560812832,0.275189402479903,0.235615715115652,0.441978582220236,0.119365462727432
18453,2.05873767003608,1.96304065004027,2.15443469003188,0.191394039991613,96413.6605340931,0.0971023552826504,0.199908276669619,0.171160412212783,0.352374388241361,0.0951659958146273
13971,2.25946205133865,2.15443469003188,2.36448941264541,0.210054722613524,66511.2396720782,0.0669863377155344,0.151353088026405,0.129587715765718,0.292798526092298,0.079076301338742
10594,2.47975681202257,2.36448941264541,2.59502421139974,0.230534798754329,45954.0167351896,0.0462822719826859,0.114768779224947,0.0982644235074094,0.243671873571969,0.0658086321659928
8350,2.72153003991777,2.59502421139974,2.8480358684358,0.253011657036065,33002.4319741512,0.0332381724435444,0.090458684777073,0.0774502488471657,0.210783178836668,0.0569263595321928
6801,2.98687585906202,2.8480358684358,3.12571584968824,0.277679981252435,24492.2229154766,0.0246671739048794,0.0736777862477688,0.0630825320250983,0.188419692034273,0.0508866371163302
5459,3.27809256800158,3.12571584968824,3.43046928631492,0.304753436626683,17912.8414774439,0.018040795128295,0.0591393964309028,0.0506348393361287,0.165985690509717,0.0448278707404697
