count,y,ymin,ymax,BinWidth,fy_bw,fy_bw_norm,yfy,yfy_norm,ydy,ydy_norm
1386,0.104874938274653,0.1,0.109749876549306,0.00974987654930562,142155.646073151,0.143214383924519,0.0150195996741264,0.0131145944717659,0.00137539228572355,0.000401537153699178
1633,0.115100115287592,0.109749876549306,0.120450354025878,0.0107004774765726,152610.012363958,0.153746611584959,0.0176962527185054,0.0154517552470374,0.00177849881032965,0.000519221575960389
1943,0.126322234436241,0.120450354025878,0.132194114846603,0.0117437608207247,165449.554845421,0.166681779600792,0.021055614838981,0.0183850339528435,0.00232243856910935,0.000678021377872405
2277,0.138638496348098,0.132194114846603,0.145082877849594,0.0128887630029911,176665.518597214,0.177981276899732,0.0246750566074934,0.0215454052036154,0.00298702258063974,0.000872042512899719
2736,0.152155578591852,0.145082877849594,0.159228279334109,0.0141454014845152,193419.748672037,0.194860288072182,0.0296490798761977,0.0258885501260834,0.00393908732333837,0.0011499918448021
3146,0.166990559667439,0.159228279334109,0.174752840000768,0.0155245606666592,202646.636355798,0.204155895187853,0.0340921071968266,0.0297680477692464,0.00497098295719351,0.00145124730481424
3762,0.183271933084009,0.174752840000768,0.191791026167249,0.0170381861664805,220798.150885394,0.222442597422075,0.0407674848297716,0.0355967564233645,0.00652388636123062,0.00190460771645767
4438,0.201140720309225,0.191791026167249,0.210490414451202,0.0186993882839532,237333.966898182,0.239101567842019,0.0480930615828088,0.0419931964398969,0.00844654178000766,0.00246591491034956
5270,0.220751692229759,0.210490414451202,0.231012970008316,0.0205225555571139,256790.631426661,0.258703140488935,0.0571091560480855,0.049865737998706,0.0110079460475002,0.00321370082547908
6103,0.242274709702664,0.231012970008316,0.253536449397011,0.0225234793886952,270961.688231134,0.272979739596139,0.0661360871653632,0.0577477417468884,0.0139908173677118,0.00408453140392644
7461,0.265896194808862,0.253536449397011,0.278255940220712,0.0247194908237012,301826.605297482,0.304074530444361,0.0808522605834469,0.0705973949161946,0.0187715786716346,0.00548024468981454
8752,0.291820745552027,0.278255940220712,0.305385550883342,0.0271296106626291,322599.542943527,0.325002179464716,0.0948423783174272,0.0828130813974711,0.0241665751548707,0.00705528008486627
10131,0.320272907988613,0.305385550883342,0.335160265093884,0.0297747142105427,340255.155040675,0.342789285915643,0.109786121427543,0.0958614405436223,0.0307018223268834,0.00896320451879612
12043,0.351499121138374,0.335160265093884,0.367837977182863,0.0326777120889792,368538.653110344,0.371283432037659,0.130505800054476,0.113953146625885,0.0400544308899508,0.0116936399451523
